T (C)	Fraction solid (wt)-TOTAL	Fraction liquid (wt)-LIQUID	Density (g/(cm)^3)-TOTAL	Volume change (%)-  	Average expansion coeff. (10e-6 1/K)-  	Thermal conductivity (W/(m*K))-TOTAL	Electrical conductivity (10e6 1/(Ohm*m))-TOTAL	Young's modulus (GPa)-TOTAL	Poisson's ratio-TOTAL	Enthalpy (J/mole)-TOTAL	Specific heat (J/(mole K))-TOTAL	Latent heat (J/mole)-TOTAL
400.0	0.0	1.0	9.47798	0.0	52.41631	20.74732	1.25801	0.0	0.5	17799.754	 	0.0
395.0	0.0	1.0	9.48341	-0.0572501	52.57846	20.67458	1.26298	0.0	0.5	17650.771	29.7966	0.0
390.0	0.0	1.0	9.48882	-0.11424	52.74758	20.60185	1.26803	0.0	0.5	17501.73	29.8082	0.0
385.0	0.0	1.0	9.49421	-0.17097	52.92396	20.52911	1.27315	0.0	0.5	17352.631	29.8198	0.0
380.0	0.0	1.0	9.49958	-0.22743	53.10791	20.45638	1.27835	0.0	0.5	17203.47	29.8322	0.0
375.0	0.0	1.0	9.50494	-0.28364	53.29975	20.38364	1.28363	0.0	0.5	17054.248	29.8444	0.0
370.0	0.0	1.0	9.51027	-0.33958	53.49983	20.31091	1.28899	0.0	0.5	16904.962	29.8572	0.0
365.0	0.0	1.0	9.51559	-0.39526	53.70851	20.23817	1.29444	0.0	0.5	16755.61	29.8704	0.0
360.0	0.0	1.0	9.52089	-0.45068	53.92617	20.16543	1.29997	0.0	0.5	16606.191	29.8838	0.0
355.0	0.0	1.0	9.52616	-0.50584	54.15323	20.0927	1.3056	0.0	0.5	16456.703	29.8976	0.0
350.0	0.0	1.0	9.53142	-0.56073	54.39011	20.01996	1.31131	0.0	0.5	16307.144	29.9118	0.0
345.0	0.0	1.0	9.53666	-0.61537	54.63728	19.94723	1.31711	0.0	0.5	16157.512	29.9264	0.0
340.0	0.0	1.0	9.54188	-0.66974	54.89523	19.87449	1.32301	0.0	0.5	16007.806	29.9412	0.0
335.0	0.0	1.0	9.54708	-0.72385	55.16447	19.80176	1.32901	0.0	0.5	15858.021	29.957	0.0
330.0	0.0	1.0	9.55227	-0.7777	55.44557	19.72902	1.3351	0.0	0.5	15708.157	29.9728	0.0
325.0	0.0	1.0	9.55743	-0.83129	55.73912	19.65629	1.3413	0.0	0.5	15558.259	29.9796	0.0
320.0	0.0	1.0	9.56257	-0.88462	56.04575	19.58355	1.3476	0.0	0.5	15408.63	29.9258	0.0
315.0	0.0	1.0	9.56769	-0.93769	56.36613	19.51082	1.35401	0.0	0.5	15259.309	29.8642	0.0
310.0	0.0	1.0	9.57279	-0.99049	56.701	19.43808	1.36053	0.0	0.5	15110.287	29.8044	0.0
305.0	0.0	1.0	9.57788	-1.04304	57.05112	19.36535	1.36716	0.0	0.5	14961.552	29.747	0.0
300.0	0.0	1.0	9.58294	-1.09532	57.41733	19.29261	1.3739	0.0	0.5	14813.093	29.6918	0.0
295.0	0.0	1.0	9.58798	-1.14734	57.80052	19.21987	1.38077	0.0	0.5	14664.901	29.6384	0.0
290.0	0.0	1.0	9.59301	-1.1991	58.20165	19.14714	1.38776	0.0	0.5	14516.964	29.5874	0.0
285.0	0.0	1.0	9.59801	-1.25059	58.62176	19.0744	1.39487	0.0	0.5	14369.273	29.5382	0.0
280.0	0.0	1.0	9.60299	-1.30183	59.06197	19.00167	1.40211	0.0	0.5	14221.817	29.4912	0.0
275.0	0.0	1.0	9.60795	-1.3528	59.52348	18.92893	1.40949	0.0	0.5	14074.585	29.4464	0.0
270.0	0.0	1.0	9.6129	-1.40351	60.00759	18.8562	1.41699	0.0	0.5	13927.568	29.4034	0.0
265.0	0.0	1.0	9.61782	-1.45397	60.51572	18.78346	1.42464	0.0	0.5	13780.755	29.3626	0.0
260.0	0.0	1.0	9.62272	-1.50415	61.0494	18.71073	1.43244	0.0	0.5	13634.136	29.3238	0.0
259.12	0.0	1.0	9.62358	-1.51296	61.1461	18.69792	1.43382	0.0	0.5	13608.348	29.3022	0.0
255.0	0.11042	0.88958	9.652	-1.8024	57.79925	19.72992	1.52476	0.00143031	0.49267	13035.089	139.143	452.612
250.0	0.21958	0.78042	9.68088	-2.0961	54.47598	20.81869	1.62428	0.0230882	0.48533	12438.337	119.35	903.103
245.0	0.30778	0.69222	9.70505	-2.33987	51.80288	21.76629	1.7146	0.0916627	0.47932	11924.945	102.678	1270.398
240.0	0.38001	0.61999	9.72559	-2.54583	49.62606	22.59944	1.79758	0.21852	0.47436	11475.103	89.9684	1574.295
238.83	0.39494	0.60506	9.72997	-2.58946	49.17724	22.77887	1.81599	0.25631	0.47334	11377.661	 	1637.632
235.0	0.49762	0.50238	9.7543	-2.83229	45.9925	24.15864	1.9405	0.67555	0.46487	10593.737	176.273	2309.859
230.0	0.59453	0.40547	9.7781	-3.06905	43.03754	25.60516	2.07713	1.4698	0.45675	9815.554	155.637	2942.384
225.0	0.66371	0.33629	9.79609	-3.24694	40.9738	26.73402	2.19047	2.41336	0.45085	9218.751	119.361	3393.776
220.0	0.71488	0.28512	9.81034	-3.38756	39.47894	27.62402	2.28635	3.39891	0.44643	8739.291	95.892	3728.098
215.0	0.75371	0.24629	9.82206	-3.50294	38.3742	28.33389	2.36912	4.36046	0.44304	8339.948	79.8686	3982.578
210.0	0.78377	0.21623	9.83201	-3.60055	37.54904	28.90643	2.442	5.26305	0.44037	7997.646	68.4604	4180.294
205.0	0.80739	0.19261	9.84068	-3.68536	36.92882	29.37306	2.50737	6.09106	0.43826	7697.287	60.0718	4336.342
200.0	0.8262	0.1738	9.84838	-3.76073	36.46365	29.75754	2.56704	6.84097	0.43656	7428.536	53.7502	4461.059
195.0	0.84134	0.15866	9.85537	-3.82902	36.11804	30.07795	2.62239	7.51616	0.43517	7184.041	48.899	4561.799
190.0	0.85366	0.14634	9.86182	-3.89204	35.86447	30.34808	2.67451	8.12311	0.43404	6958.418	45.1246	4643.944
185.0	0.86379	0.13621	9.86786	-3.95061	35.69297	30.5788	2.72425	8.66972	0.4331	6747.637	42.1562	4711.525
180.6	0.87126	0.12874	9.87288	-3.99943	35.59392	30.75545	2.76653	9.10608	0.4324	6572.132	 	4761.348
180.6	1.0	0.0	9.91223	-4.38065	26.94594	33.87276	3.04694	19.65744	0.41423	5553.327	 	5780.153
175.0	1.0	0.0	9.91693	-4.42588	26.88823	33.94601	3.09171	19.90563	0.41423	5393.316	135.432	 
170.0	1.0	0.0	9.9211	-4.46607	26.83703	34.01172	3.13265	20.12526	0.41423	5250.848	28.4936	 
165.0	1.0	0.0	9.92526	-4.5061	26.7861	34.0778	3.17455	20.34318	0.41423	5108.669	28.4358	 
160.0	1.0	0.0	9.9294	-4.54598	26.73544	34.14424	3.21746	20.55938	0.41423	4966.781	28.3776	 
155.0	1.0	0.0	9.93354	-4.58571	26.68505	34.21107	3.2614	20.77386	0.41422	4825.183	28.3196	 
150.0	1.0	0.0	9.93766	-4.62528	26.63494	34.2783	3.30643	20.98663	0.41422	4683.875	28.2616	 
145.0	1.0	0.0	9.94177	-4.6647	26.58509	34.34595	3.35257	21.1977	0.41422	4542.856	28.2038	 
140.0	1.0	0.0	9.94587	-4.70397	26.53552	34.41404	3.39987	21.40705	0.41422	4402.126	28.146	 
135.0	1.0	0.0	9.94995	-4.7431	26.48622	34.48258	3.44837	21.6147	0.41422	4261.685	28.0882	 
130.0	1.0	0.0	9.95402	-4.78207	26.43719	34.5516	3.49813	21.82065	0.41422	4121.532	28.0306	 
125.0	1.0	0.0	9.95808	-4.8209	26.38843	34.62112	3.54918	22.02489	0.41422	3981.668	27.9728	 
120.0	1.0	0.0	9.96213	-4.85958	26.33994	34.69116	3.60159	22.22743	0.41422	3842.092	27.9152	 
115.0	1.0	0.0	9.96617	-4.89812	26.29173	34.76174	3.65541	22.42827	0.41422	3702.804	27.8576	 
110.0	1.0	0.0	9.9702	-4.93652	26.24378	34.83289	3.71069	22.62741	0.41422	3563.804	27.8	 
105.0	1.0	0.0	9.97421	-4.97477	26.19611	34.90463	3.7675	22.82485	0.41421	3425.09	27.7428	 
100.0	1.0	0.0	9.97821	-5.01289	26.1487	34.97699	3.82589	23.0206	0.41421	3286.663	27.6854	 
95.0	1.0	0.0	9.9822	-5.05086	26.10157	35.04999	3.88595	23.21465	0.41421	3148.522	27.6282	 
90.0	1.0	0.0	9.98618	-5.0887	26.05471	35.12368	3.94773	23.407	0.41421	3010.667	27.571	 
85.0	1.0	0.0	9.99015	-5.12639	26.00813	35.19807	4.01133	23.59767	0.41421	2873.098	27.5138	 
80.0	1.0	0.0	9.99411	-5.16396	25.96181	35.27321	4.0768	23.78663	0.41421	2735.813	27.457	 
75.0	1.0	0.0	9.99805	-5.20138	25.91577	35.34913	4.14425	23.97391	0.41421	2598.812	27.4002	 
70.0	1.0	0.0	10.00199	-5.23867	25.86999	35.42587	4.21377	24.1595	0.41421	2462.095	27.3434	 
65.0	1.0	0.0	10.00591	-5.27583	25.82449	35.50346	4.28544	24.34339	0.41421	2325.66	27.287	 
60.0	1.0	0.0	10.00982	-5.31286	25.77926	35.58195	4.35937	24.5256	0.41421	2189.507	27.2306	 
55.0	1.0	0.0	10.01372	-5.34976	25.7343	35.66138	4.43567	24.70611	0.4142	2053.635	27.1744	 
50.0	1.0	0.0	10.01762	-5.38653	25.68961	35.74181	4.51446	24.88494	0.4142	1918.044	27.1182	 
45.0	1.0	0.0	10.0215	-5.42317	25.64519	35.82327	4.59587	25.06208	0.4142	1782.731	27.0626	 
40.0	1.0	0.0	10.02537	-5.45968	25.60104	35.90584	4.68001	25.23753	0.4142	1647.695	27.0072	 
35.0	1.0	0.0	10.02923	-5.49607	25.55718	35.98955	4.76703	25.41129	0.4142	1512.936	26.9518	 
30.0	1.0	0.0	10.03308	-5.53233	25.51357	36.07448	4.85709	25.58337	0.4142	1378.452	26.8968	 
25.0	1.0	0.0	10.03692	-5.56847	 	36.16069	4.95035	25.75376	0.4142	1244.242	 	 
