T (C)	Fraction solid (wt)-TOTAL	Fraction liquid (wt)-LIQUID	Density (g/(cm)^3)-TOTAL	Volume change (%)-  	Average expansion coeff. (10e-6 1/K)-  	Thermal conductivity (W/(m*K))-TOTAL	Electrical conductivity (10e6 1/(Ohm*m))-TOTAL	Young's modulus (GPa)-TOTAL	Poisson's ratio-TOTAL	Enthalpy (J/mole)-TOTAL	Specific heat (J/(mole K))-TOTAL	Latent heat (J/mole)-TOTAL
400.0	0.0	1.0	9.72101	0.0	55.86306	25.54822	1.54911	0.0	0.5	17706.717	 	0.0
395.0	0.0	1.0	9.72665	-0.0579349	56.06323	25.47197	1.55605	0.0	0.5	17556.626	30.0182	0.0
390.0	0.0	1.0	9.73226	-0.11561	56.27141	25.39572	1.56309	0.0	0.5	17406.475	30.0302	0.0
385.0	0.0	1.0	9.73786	-0.17302	56.48795	25.31947	1.57023	0.0	0.5	17256.263	30.0424	0.0
380.0	0.0	1.0	9.74344	-0.23017	56.7132	25.24322	1.57749	0.0	0.5	17105.988	30.055	0.0
375.0	0.0	1.0	9.749	-0.28706	56.94752	25.16697	1.58485	0.0	0.5	16955.65	30.0676	0.0
370.0	0.0	1.0	9.75454	-0.34369	57.19131	25.09073	1.59234	0.0	0.5	16805.246	30.0808	0.0
365.0	0.0	1.0	9.76006	-0.40006	57.445	25.01448	1.59994	0.0	0.5	16654.776	30.094	0.0
360.0	0.0	1.0	9.76556	-0.45617	57.70902	24.93823	1.60766	0.0	0.5	16504.238	30.1076	0.0
355.0	0.0	1.0	9.77104	-0.51202	57.98384	24.86198	1.6155	0.0	0.5	16353.631	30.1214	0.0
350.0	0.0	1.0	9.7765	-0.5676	58.26996	24.78573	1.62347	0.0	0.5	16202.952	30.1358	0.0
345.0	0.0	1.0	9.78194	-0.62293	58.56792	24.70948	1.63156	0.0	0.5	16052.202	30.15	0.0
340.0	0.0	1.0	9.78737	-0.67799	58.87827	24.63323	1.63979	0.0	0.5	15901.376	30.1652	0.0
335.0	0.0	1.0	9.79277	-0.73279	59.20161	24.55698	1.64816	0.0	0.5	15750.475	30.1802	0.0
330.0	0.0	1.0	9.79815	-0.78733	59.53859	24.48073	1.65666	0.0	0.5	15599.495	30.196	0.0
325.0	0.0	1.0	9.80352	-0.84161	59.88989	24.40448	1.6653	0.0	0.5	15448.486	30.2018	0.0
320.0	0.0	1.0	9.80886	-0.89563	60.25622	24.32823	1.67409	0.0	0.5	15297.767	30.1438	0.0
315.0	0.0	1.0	9.81419	-0.94939	60.63838	24.25198	1.68303	0.0	0.5	15147.379	30.0776	0.0
310.0	0.0	1.0	9.81949	-1.00289	61.0372	24.17573	1.69213	0.0	0.5	14997.314	30.013	0.0
305.19	0.0	1.0	9.82457	-1.05406	61.43703	24.10245	1.70102	0.0	0.5	14853.377	29.9523	0.0
305.0	7.0E-5	0.99993	9.82484	-1.05615	61.45322	24.08938	1.70067	1.57702E-15	0.49999	14845.394	41.0521	2.164
300.0	0.00187	0.99813	9.83171	-1.12557	61.67618	23.75767	1.69188	7.25804E-10	0.49975	14641.799	40.719	56.305
295.0	0.00357	0.99643	9.83846	-1.19303	61.93311	23.43831	1.68383	9.74803E-9	0.49953	14441.297	40.1004	107.643
290.0	0.00518	0.99482	9.84512	-1.26081	62.19557	23.13027	1.67645	4.36133E-8	0.49931	14243.724	39.5146	156.332
285.0	0.00671	0.99329	9.85166	-1.32555	62.50949	22.83377	1.66979	1.23497E-7	0.49911	14048.928	38.9592	202.513
280.0	0.00816	0.99184	9.8581	-1.39073	62.82956	22.54767	1.66377	2.71952E-7	0.49891	13856.767	38.4322	246.318
275.0	0.00953	0.99047	9.86447	-1.45366	63.19435	22.27184	1.6584	5.10308E-7	0.49873	13667.109	37.9316	287.869
270.0	0.01083	0.98917	9.87077	-1.51674	63.57187	22.00528	1.65364	8.57792E-7	0.49855	13479.831	37.4556	327.281
269.95	0.01084	0.98916	9.87083	-1.51784	63.56853	22.00266	1.65359	8.61726E-7	0.49855	13478.037	 	327.651
265.0	0.24167	0.75833	9.93216	-2.12534	55.91222	24.15146	1.83178	0.0301884	0.48272	12268.803	242.206	1390.672
260.0	0.40208	0.59792	9.97602	-2.55591	50.61069	25.84125	1.97833	0.26535	0.47142	11380.697	177.621	2131.36
255.0	0.51681	0.48319	10.00847	-2.87207	46.84103	27.18184	2.10066	0.78021	0.46316	10701.448	135.85	2663.403
250.0	0.60151	0.39849	10.03347	-3.11389	44.07412	28.25377	2.20437	1.50936	0.45695	10159.217	108.446	3058.627
245.0	0.6656	0.3344	10.05336	-3.30566	41.98766	29.09843	2.29218	2.35858	0.45216	9710.891	89.6652	3360.137
240.0	0.71504	0.28496	10.06964	-3.46192	40.38919	29.77239	2.36812	3.25049	0.44841	9329.332	76.3118	3595.062
235.0	0.75372	0.24628	10.0833	-3.59279	39.14311	30.31242	2.4348	4.13239	0.44544	8996.734	66.5196	3781.197
230.0	0.78434	0.21566	10.09501	-3.70466	38.16444	30.74762	2.4943	4.9726	0.44305	8700.974	59.152	3930.664
225.0	0.80881	0.19119	10.10525	-3.80209	37.3926	31.10084	2.54827	5.75478	0.44111	8433.644	53.466	4051.96
220.0	0.82853	0.17147	10.11435	-3.88853	36.78096	31.39	2.59804	6.47199	0.43954	8188.537	49.0214	4151.313
215.0	0.84456	0.15544	10.12258	-3.96669	36.29138	31.62939	2.64467	7.12531	0.43824	7960.964	45.5146	4233.412
210.0	0.85771	0.14229	10.13014	-4.03829	35.90111	31.83042	2.68902	7.71865	0.43716	7747.344	42.724	4301.84
205.0	0.86859	0.13141	10.13714	-4.10474	35.5905	32.00178	2.73177	8.2576	0.43626	7544.911	40.4866	4359.361
200.0	0.87768	0.12232	10.14374	-4.1671	35.34487	32.15042	2.77346	8.74943	0.4355	7351.518	38.6786	4408.123
195.0	0.88535	0.11465	10.14999	-4.22616	35.15359	32.28152	2.81451	9.20006	0.43486	7165.49	37.2056	4449.799
190.0	0.89189	0.10811	10.15596	-4.28249	35.00939	32.39915	2.85526	9.61539	0.4343	6985.517	35.9946	4485.7
185.0	0.8975	0.1025	10.16173	-4.33666	34.90407	32.50634	2.89597	10.00083	0.43382	6810.57	34.9894	4516.854
180.0	0.90237	0.09763	10.1673	-4.38898	34.8341	32.60539	2.93685	10.36008	0.4334	6639.835	34.147	4544.077
177.46	0.90459	0.095406	10.17005	-4.415	34.80938	32.65304	2.95771	10.53315	0.4332	6554.559	 	4556.6
177.46	1.0	0.0	10.20359	-4.72917	27.50883	34.74068	3.14681	18.90282	0.41918	5743.799	 	5367.361
170.0	1.0	0.0	10.21014	-4.79034	27.42989	34.8536	3.21019	19.21401	0.41918	5531.857	110.798	 
165.0	1.0	0.0	10.21452	-4.83113	27.37735	34.92977	3.25392	19.42057	0.41918	5390.172	28.337	 
160.0	1.0	0.0	10.21888	-4.87176	27.3251	35.00638	3.2987	19.62555	0.41918	5248.76	28.2824	 
155.0	1.0	0.0	10.22323	-4.91223	27.27315	35.08342	3.34457	19.82895	0.41918	5107.619	28.2282	 
150.0	1.0	0.0	10.22756	-4.95254	27.22148	35.16093	3.39156	20.03077	0.41918	4966.75	28.1738	 
145.0	1.0	0.0	10.23189	-4.9927	27.1701	35.23892	3.43973	20.23103	0.41918	4826.153	28.1194	 
140.0	1.0	0.0	10.2362	-5.0327	27.11902	35.3174	3.48911	20.42971	0.41918	4685.828	28.065	 
135.0	1.0	0.0	10.2405	-5.07255	27.06822	35.3964	3.53976	20.62683	0.41918	4545.775	28.0106	 
130.0	1.0	0.0	10.24478	-5.11225	27.01772	35.47594	3.59171	20.82238	0.41918	4405.995	27.956	 
125.0	1.0	0.0	10.24905	-5.1518	26.96751	35.55604	3.64503	21.01637	0.41917	4266.487	27.9016	 
120.0	1.0	0.0	10.25331	-5.1912	26.91758	35.63672	3.69976	21.2088	0.41917	4127.251	27.8472	 
115.0	1.0	0.0	10.25756	-5.23045	26.86795	35.718	3.75596	21.39967	0.41917	3988.288	27.7926	 
