T (C)	Fraction solid (wt)-TOTAL	Fraction liquid (wt)-LIQUID	Density (g/(cm)^3)-TOTAL	Volume change (%)-  	Average expansion coeff. (10e-6 1/K)-  	Thermal conductivity (W/(m*K))-TOTAL	Electrical conductivity (10e6 1/(Ohm*m))-TOTAL	Young's modulus (GPa)-TOTAL	Poisson's ratio-TOTAL	Enthalpy (J/mole)-TOTAL	Specific heat (J/(mole K))-TOTAL	Latent heat (J/mole)-TOTAL
400.0	0.0	1.0	6.98763	0.0	61.55209	41.48736	2.51558	0.0	0.5	18300.22	 	0.0
395.0	0.0	1.0	6.99128	-0.0522126	61.88092	41.37645	2.52763	0.0	0.5	18157.882	28.4676	0.0
390.0	0.0	1.0	6.99492	-0.10426	62.2204	41.26554	2.53986	0.0	0.5	18015.511	28.4742	0.0
385.0	0.0	1.0	6.99856	-0.15613	62.57098	41.15464	2.55228	0.0	0.5	17873.103	28.4816	0.0
380.0	0.0	1.0	7.00218	-0.20784	62.93313	41.04373	2.56488	0.0	0.5	17730.654	28.4898	0.0
375.0	0.0	1.0	7.0058	-0.25938	63.30735	40.93282	2.57769	0.0	0.5	17588.158	28.4992	0.0
370.0	0.0	1.0	7.00941	-0.31075	63.69415	40.82191	2.59069	0.0	0.5	17445.612	28.5092	0.0
365.0	0.0	1.0	7.01301	-0.36195	64.09409	40.71101	2.60389	0.0	0.5	17303.009	28.5206	0.0
360.0	0.0	1.0	7.01661	-0.41298	64.50776	40.6001	2.61731	0.0	0.5	17160.345	28.5328	0.0
355.0	0.0	1.0	7.02019	-0.46385	64.9358	40.48919	2.63093	0.0	0.5	17017.614	28.5462	0.0
350.0	0.0	1.0	7.02377	-0.51454	65.37884	40.37828	2.64478	0.0	0.5	16874.81	28.5608	0.0
345.0	0.0	1.0	7.02734	-0.56507	65.83762	40.26738	2.65885	0.0	0.5	16731.926	28.5768	0.0
340.0	0.0	1.0	7.0309	-0.61543	66.31286	40.15647	2.67315	0.0	0.5	16588.957	28.5938	0.0
335.0	0.0	1.0	7.03445	-0.66562	66.80537	40.04556	2.68768	0.0	0.5	16445.894	28.6126	0.0
330.0	0.0	1.0	7.038	-0.71564	67.31599	39.93465	2.70246	0.0	0.5	16302.732	28.6324	0.0
325.0	0.0	1.0	7.04153	-0.76549	67.84564	39.82375	2.71748	0.0	0.5	16159.462	28.654	0.0
320.0	0.0	1.0	7.04506	-0.81518	68.39528	39.71284	2.73275	0.0	0.5	16016.076	28.6772	0.0
315.0	0.0	1.0	7.04858	-0.8647	68.96595	39.60193	2.74829	0.0	0.5	15872.565	28.7022	0.0
310.0	0.0	1.0	7.05209	-0.91404	69.55874	39.49102	2.76409	0.0	0.5	15728.922	28.7286	0.0
305.0	0.0	1.0	7.05559	-0.96322	70.17486	39.38011	2.78016	0.0	0.5	15585.136	28.7572	0.0
300.0	0.0	1.0	7.05909	-1.01223	70.81556	39.26921	2.79652	0.0	0.5	15441.198	28.7876	0.0
295.0	0.0	1.0	7.06257	-1.06108	71.48221	39.1583	2.81316	0.0	0.5	15297.097	28.8202	0.0
290.0	0.0	1.0	7.06605	-1.10975	72.17629	39.04739	2.8301	0.0	0.5	15152.824	28.8546	0.0
285.0	0.0	1.0	7.06951	-1.15825	72.89937	38.93648	2.84734	0.0	0.5	15008.366	28.8916	0.0
280.0	0.0	1.0	7.07297	-1.20659	73.65317	38.82558	2.8649	0.0	0.5	14863.713	28.9306	0.0
275.0	0.0	1.0	7.07642	-1.25476	74.43951	38.71467	2.88277	0.0	0.5	14718.852	28.9722	0.0
270.0	0.0	1.0	7.07987	-1.30276	75.26041	38.60376	2.90097	0.0	0.5	14573.769	29.0166	0.0
266.91	0.0	1.0	7.08198	-1.33229	75.78512	38.53532	2.91237	0.0	0.5	14484.129	29.0541	0.0
265.0	0.00171	0.99829	7.08407	-1.3617	75.953	38.36037	2.90947	1.42624E-10	0.49984	14400.776	43.5327	27.675
260.0	0.00603	0.99397	7.08945	-1.43666	76.43216	37.91421	2.9026	2.21268E-8	0.49942	14185.211	43.113	97.676
255.0	0.01014	0.98986	7.09473	-1.51041	76.9508	37.48234	2.8967	1.78206E-7	0.49902	13972.519	42.5384	164.538
250.0	0.01406	0.98594	7.09989	-1.58166	77.53232	37.06425	2.89176	6.62028E-7	0.49865	13762.518	42.0002	228.431
245.0	0.01779	0.98221	7.10496	-1.65191	78.15622	36.65912	2.88776	1.70894E-6	0.49829	13555.037	41.4962	289.508
240.0	0.02135	0.97865	7.10994	-1.72077	78.83236	36.26629	2.88465	3.56636E-6	0.49795	13349.921	41.0232	347.909
235.0	0.02474	0.97526	7.11483	-1.78865	79.55727	35.88528	2.88243	6.47494E-6	0.49762	13147.024	40.5794	403.76
