T (C)	Fraction solid (wt)-TOTAL	Fraction liquid (wt)-LIQUID	Density (g/(cm)^3)-TOTAL	Volume change (%)-  	Average expansion coeff. (10e-6 1/K)-  	Thermal conductivity (W/(m*K))-TOTAL	Electrical conductivity (10e6 1/(Ohm*m))-TOTAL	Young's modulus (GPa)-TOTAL	Poisson's ratio-TOTAL	Enthalpy (J/mole)-TOTAL	Specific heat (J/(mole K))-TOTAL	Latent heat (J/mole)-TOTAL
400.0	0.0	1.0	8.3573	0.0	53.76739	27.00234	1.63728	0.0	0.5	18308.118	 	0.0
395.0	0.0	1.0	8.36192	-0.0552224	53.96638	26.91415	1.64415	0.0	0.5	18161.907	29.2422	0.0
390.0	0.0	1.0	8.36652	-0.11022	54.17297	26.82596	1.65112	0.0	0.5	18015.637	29.254	0.0
385.0	0.0	1.0	8.37112	-0.165	54.38748	26.73777	1.65819	0.0	0.5	17869.306	29.2662	0.0
380.0	0.0	1.0	8.37569	-0.21956	54.61025	26.64958	1.66537	0.0	0.5	17722.91	29.2792	0.0
375.0	0.0	1.0	8.38026	-0.27389	54.84161	26.56139	1.67267	0.0	0.5	17576.447	29.2926	0.0
370.0	0.0	1.0	8.38481	-0.32801	55.08195	26.4732	1.68007	0.0	0.5	17429.914	29.3066	0.0
365.0	0.0	1.0	8.38934	-0.3819	55.33167	26.38501	1.6876	0.0	0.5	17283.307	29.3214	0.0
360.0	0.0	1.0	8.39386	-0.43557	55.59119	26.29682	1.69524	0.0	0.5	17136.622	29.337	0.0
355.0	0.0	1.0	8.39837	-0.48902	55.86094	26.20863	1.703	0.0	0.5	16989.856	29.3532	0.0
350.0	0.0	1.0	8.40287	-0.54224	56.1414	26.12044	1.71089	0.0	0.5	16843.005	29.3702	0.0
345.0	0.0	1.0	8.40735	-0.59525	56.43308	26.03225	1.7189	0.0	0.5	16696.064	29.3882	0.0
340.0	0.0	1.0	8.41181	-0.64803	56.73651	25.94406	1.72705	0.0	0.5	16549.03	29.4068	0.0
335.0	0.0	1.0	8.41627	-0.70059	57.05225	25.85587	1.73533	0.0	0.5	16401.897	29.4266	0.0
330.0	0.0	1.0	8.42071	-0.75293	57.38092	25.76768	1.74375	0.0	0.5	16254.662	29.447	0.0
325.0	0.0	1.0	8.42513	-0.80505	57.72316	25.67949	1.75231	0.0	0.5	16107.344	29.4636	0.0
320.0	0.0	1.0	8.42954	-0.85695	58.07965	25.5913	1.76101	0.0	0.5	15960.107	29.4474	0.0
315.0	0.0	1.0	8.43394	-0.90862	58.45114	25.50311	1.76986	0.0	0.5	15812.967	29.428	0.0
310.0	0.0	1.0	8.43832	-0.96007	58.83842	25.41492	1.77886	0.0	0.5	15665.916	29.4102	0.0
305.0	0.0	1.0	8.44268	-1.0113	59.24232	25.32673	1.78802	0.0	0.5	15518.942	29.3948	0.0
300.0	0.0	1.0	8.44704	-1.06231	59.66377	25.23854	1.79734	0.0	0.5	15372.035	29.3814	0.0
295.0	0.0	1.0	8.45138	-1.1131	60.10373	25.15035	1.80682	0.0	0.5	15225.184	29.3702	0.0
290.0	0.0	1.0	8.4557	-1.16366	60.56325	25.06217	1.81647	0.0	0.5	15078.378	29.3612	0.0
285.0	0.0	1.0	8.46001	-1.21401	61.04345	24.97398	1.82629	0.0	0.5	14931.605	29.3546	0.0
280.0	0.0	1.0	8.4643	-1.26413	61.54557	24.88579	1.83629	0.0	0.5	14784.855	29.35	0.0
275.0	0.0	1.0	8.46858	-1.31403	62.0709	24.7976	1.84648	0.0	0.5	14638.116	29.3478	0.0
270.0	0.0	1.0	8.47285	-1.36371	62.62088	24.70941	1.85685	0.0	0.5	14491.375	29.3482	0.0
265.0	0.0	1.0	8.4771	-1.41316	63.19704	24.62122	1.86741	0.0	0.5	14344.62	29.351	0.0
260.0	0.0	1.0	8.48133	-1.4624	63.80105	24.53303	1.87817	0.0	0.5	14197.839	29.3562	0.0
255.0	0.0	1.0	8.48555	-1.51141	64.43473	24.44484	1.88914	0.0	0.5	14051.019	29.364	0.0
250.0	0.0	1.0	8.48976	-1.5602	65.10006	24.35665	1.90031	0.0	0.5	13904.146	29.3746	0.0
245.0	0.0	1.0	8.49395	-1.60877	65.79919	24.26846	1.9117	0.0	0.5	13757.207	29.3878	0.0
240.0	0.0	1.0	8.49813	-1.65712	66.53449	24.18027	1.92332	0.0	0.5	13610.188	29.4038	0.0
235.0	0.0	1.0	8.50229	-1.70525	67.30854	24.09208	1.93516	0.0	0.5	13463.074	29.4228	0.0
230.0	0.0	1.0	8.50643	-1.75315	68.12416	24.00389	1.94723	0.0	0.5	13315.873	29.4402	0.0
225.0	0.0	1.0	8.51056	-1.80083	68.98449	23.9157	1.95955	0.0	0.5	13168.82	29.4106	0.0
220.0	0.0	1.0	8.51468	-1.84829	69.89296	23.82751	1.97212	0.0	0.5	13021.982	29.3676	0.0
215.0	0.0	1.0	8.51878	-1.89553	70.85337	23.73932	1.98495	0.0	0.5	12875.366	29.3232	0.0
211.63	0.0	1.0	8.52153	-1.92724	71.53203	23.67988	1.99374	0.0	0.5	12776.686	29.2844	0.0
210.0	0.02497	0.97503	8.52636	-1.98277	71.10138	23.92688	2.02133	3.50805E-6	0.49828	12632.397	88.5051	96.586
205.0	0.09322	0.90678	8.53988	-2.13834	70.02132	24.61474	2.10119	7.01633E-4	0.49354	12220.698	82.3398	362.14
200.0	0.15048	0.84952	8.55182	-2.27483	69.26471	25.20685	2.17447	0.00488106	0.48953	11849.348	74.27	587.592
195.0	0.19898	0.80102	8.56245	-2.39636	68.77497	25.71991	2.24243	0.0152651	0.4861	11510.643	67.741	780.654
190.0	0.24046	0.75954	8.57209	-2.50574	68.51553	26.16712	2.30605	0.0332606	0.48314	11198.506	62.4274	947.409
185.0	0.27627	0.72373	8.58084	-2.60557	68.45105	26.55975	2.36619	0.0591369	0.48056	10908.15	58.0712	1092.65
183.0	0.28922	0.71078	8.58416	-2.64318	68.47652	26.70323	2.38941	0.071579	0.47963	10797.24	 	1145.57
183.0	1.0	0.0	8.75792	-4.57466	25.26296	42.86808	3.83584	25.91445	0.39125	6054.73	 	5888.08
175.0	1.0	0.0	8.76346	-4.63501	25.18796	43.02645	3.91874	26.46682	0.39125	5821.321	508.683	 
170.0	1.0	0.0	8.76691	-4.67255	25.14129	43.12683	3.9722	26.80794	0.39125	5675.902	29.0838	 
165.0	1.0	0.0	8.77035	-4.70995	25.09477	43.22832	4.02698	27.14587	0.39125	5530.85	29.0104	 
160.0	1.0	0.0	8.77379	-4.74722	25.04841	43.33097	4.08314	27.48063	0.39125	5386.166	28.9368	 
155.0	1.0	0.0	8.77721	-4.78435	25.0022	43.43481	4.14072	27.81221	0.39125	5241.851	28.863	 
150.0	1.0	0.0	8.78062	-4.82134	24.95615	43.53989	4.19978	28.14061	0.39125	5097.907	28.7888	 
145.0	1.0	0.0	8.78402	-4.8582	24.91025	43.64625	4.26038	28.46585	0.39125	4954.335	28.7144	 
140.0	1.0	0.0	8.78741	-4.89492	24.8645	43.75394	4.32258	28.78793	0.39124	4811.135	28.64	 
135.0	1.0	0.0	8.79079	-4.93151	24.81891	43.86301	4.38644	29.10684	0.39124	4668.308	28.5654	 
130.0	1.0	0.0	8.79417	-4.96796	24.77348	43.97351	4.45203	29.42259	0.39124	4525.856	28.4904	 
125.0	1.0	0.0	8.79753	-5.00428	24.7282	44.0855	4.51942	29.73519	0.39124	4383.778	28.4156	 
120.0	1.0	0.0	8.80088	-5.04047	24.68308	44.19902	4.58869	30.04463	0.39124	4242.075	28.3406	 
115.0	1.0	0.0	8.80422	-5.07653	24.63811	44.31415	4.6599	30.35091	0.39124	4100.748	28.2654	 
110.0	1.0	0.0	8.80756	-5.11246	24.5933	44.43094	4.73315	30.65405	0.39124	3959.797	28.1902	 
105.0	1.0	0.0	8.81088	-5.14825	24.54864	44.54947	4.80853	30.95404	0.39124	3819.222	28.115	 
100.0	1.0	0.0	8.8142	-5.18392	24.50414	44.66979	4.88612	31.25088	0.39124	3679.023	28.0398	 
95.0	1.0	0.0	8.8175	-5.21946	24.45979	44.79199	4.96603	31.54457	0.39124	3539.2	27.9646	 
90.0	1.0	0.0	8.8208	-5.25487	24.4156	44.91615	5.04836	31.83512	0.39123	3399.753	27.8894	 
85.0	1.0	0.0	8.82408	-5.29015	24.37156	45.04233	5.13322	32.12253	0.39123	3260.681	27.8144	 
80.0	1.0	0.0	8.82736	-5.32531	24.32768	45.17064	5.22073	32.4068	0.39123	3121.984	27.7394	 
75.0	1.0	0.0	8.83063	-5.36033	24.28395	45.30116	5.31101	32.68792	0.39123	2983.66	27.6648	 
70.0	1.0	0.0	8.83388	-5.39524	24.24038	45.43399	5.40419	32.96591	0.39123	2845.71	27.59	 
65.0	1.0	0.0	8.83713	-5.43002	24.19696	45.56923	5.50042	33.24075	0.39123	2708.13	27.516	 
60.0	1.0	0.0	8.84037	-5.46467	24.1537	45.70699	5.59985	33.51246	0.39123	2570.921	27.4418	 
55.0	1.0	0.0	8.8436	-5.4992	24.1106	45.84739	5.70264	33.78104	0.39123	2434.079	27.3684	 
50.0	1.0	0.0	8.84682	-5.53361	24.06764	45.99054	5.80896	34.04648	0.39123	2297.604	27.295	 
45.0	1.0	0.0	8.85004	-5.56789	24.02484	46.13658	5.91899	34.30878	0.39123	2161.492	27.2224	 
40.0	1.0	0.0	8.85324	-5.60205	23.98221	46.28564	6.03292	34.56795	0.39123	2025.741	27.1502	 
35.0	1.0	0.0	8.85643	-5.63609	23.93972	46.43788	6.15098	34.82398	0.39122	1890.348	27.0786	 
30.0	1.0	0.0	8.85962	-5.67002	23.8974	46.59344	6.27337	35.07688	0.39122	1755.31	27.0076	 
25.0	1.0	0.0	8.86279	-5.70382	 	46.75249	6.40035	35.32665	0.39122	1620.621	 	 
