T (C)	Fraction solid (wt)-TOTAL	Fraction liquid (wt)-LIQUID	Density (g/(cm)^3)-TOTAL	Volume change (%)-  	Average expansion coeff. (10e-6 1/K)-  	Thermal conductivity (W/(m*K))-TOTAL	Electrical conductivity (10e6 1/(Ohm*m))-TOTAL	Young's modulus (GPa)-TOTAL	Poisson's ratio-TOTAL	Enthalpy (J/mole)-TOTAL	Specific heat (J/(mole K))-TOTAL	Latent heat (J/mole)-TOTAL
400.0	0.0	1.0	8.01373	0.0	54.84143	28.57928	1.7329	0.0	0.5	18317.374	 	0.0
395.0	0.0	1.0	8.0181	-0.0545141	55.06111	28.4871	1.74024	0.0	0.5	18171.995	29.0758	0.0
390.0	0.0	1.0	8.02246	-0.10882	55.28885	28.39491	1.74768	0.0	0.5	18026.561	29.0868	0.0
385.0	0.0	1.0	8.0268	-0.16291	55.52499	28.30272	1.75524	0.0	0.5	17881.068	29.0986	0.0
380.0	0.0	1.0	8.03114	-0.21679	55.76988	28.21054	1.76292	0.0	0.5	17735.512	29.1112	0.0
375.0	0.0	1.0	8.03546	-0.27046	56.0239	28.11835	1.77071	0.0	0.5	17589.89	29.1244	0.0
370.0	0.0	1.0	8.03977	-0.32392	56.28745	28.02617	1.77863	0.0	0.5	17444.199	29.1382	0.0
365.0	0.0	1.0	8.04407	-0.37717	56.56093	27.93398	1.78667	0.0	0.5	17298.434	29.153	0.0
360.0	0.0	1.0	8.04835	-0.43021	56.84481	27.8418	1.79484	0.0	0.5	17152.592	29.1684	0.0
355.0	0.0	1.0	8.05262	-0.48304	57.13955	27.74961	1.80313	0.0	0.5	17006.668	29.1848	0.0
350.0	0.0	1.0	8.05688	-0.53566	57.44565	27.65742	1.81156	0.0	0.5	16860.658	29.202	0.0
345.0	0.0	1.0	8.06113	-0.58807	57.76365	27.56524	1.82013	0.0	0.5	16714.556	29.2204	0.0
340.0	0.0	1.0	8.06537	-0.64027	58.09411	27.47305	1.82883	0.0	0.5	16568.359	29.2394	0.0
335.0	0.0	1.0	8.06959	-0.69225	58.43763	27.38087	1.83768	0.0	0.5	16422.06	29.2598	0.0
330.0	0.0	1.0	8.0738	-0.74403	58.79486	27.28868	1.84668	0.0	0.5	16275.655	29.281	0.0
325.0	0.0	1.0	8.07799	-0.79559	59.16649	27.1965	1.85582	0.0	0.5	16129.157	29.2996	0.0
320.0	0.0	1.0	8.08218	-0.84695	59.55323	27.10431	1.86512	0.0	0.5	15982.687	29.294	0.0
315.0	0.0	1.0	8.08635	-0.89809	59.95589	27.01212	1.87458	0.0	0.5	15836.259	29.2856	0.0
310.0	0.0	1.0	8.09051	-0.94902	60.37529	26.91994	1.8842	0.0	0.5	15689.861	29.2796	0.0
305.0	0.0	1.0	8.09465	-0.99974	60.81233	26.82775	1.89399	0.0	0.5	15543.483	29.2756	0.0
300.0	0.0	1.0	8.09878	-1.05026	61.26798	26.73557	1.90395	0.0	0.5	15397.115	29.2736	0.0
295.0	0.0	1.0	8.1029	-1.10056	61.74326	26.64338	1.91408	0.0	0.5	15250.745	29.274	0.0
290.0	0.0	1.0	8.10701	-1.15065	62.23929	26.55119	1.92439	0.0	0.5	15104.364	29.2762	0.0
285.0	0.0	1.0	8.1111	-1.20053	62.75726	26.45901	1.93489	0.0	0.5	14957.958	29.2812	0.0
280.0	0.0	1.0	8.11518	-1.25019	63.29848	26.36682	1.94558	0.0	0.5	14811.517	29.2882	0.0
