T (C)	Fraction solid (wt)-TOTAL	Fraction liquid (wt)-LIQUID	Density (g/(cm)^3)-TOTAL	Volume change (%)-  	Average expansion coeff. (10e-6 1/K)-  	Thermal conductivity (W/(m*K))-TOTAL	Electrical conductivity (10e6 1/(Ohm*m))-TOTAL	Young's modulus (GPa)-TOTAL	Poisson's ratio-TOTAL	Enthalpy (J/mole)-TOTAL	Specific heat (J/(mole K))-TOTAL	Latent heat (J/mole)-TOTAL
400.0	0.0	1.0	8.54035	0.0	53.29614	26.14763	1.58546	0.0	0.5	18268.673	 	0.0
395.0	0.0	1.0	8.5451	-0.0555999	53.48543	26.06161	1.59207	0.0	0.5	18122.01	29.3326	0.0
390.0	0.0	1.0	8.54984	-0.11097	53.6821	25.97558	1.59878	0.0	0.5	17975.287	29.3446	0.0
385.0	0.0	1.0	8.55456	-0.16612	53.88648	25.88956	1.60559	0.0	0.5	17828.502	29.357	0.0
380.0	0.0	1.0	8.55927	-0.22103	54.09887	25.80354	1.6125	0.0	0.5	17681.651	29.3702	0.0
375.0	0.0	1.0	8.56396	-0.27572	54.31964	25.71751	1.61952	0.0	0.5	17534.732	29.3838	0.0
370.0	0.0	1.0	8.56864	-0.33018	54.54913	25.63149	1.62666	0.0	0.5	17387.742	29.398	0.0
365.0	0.0	1.0	8.57331	-0.38442	54.78774	25.54546	1.6339	0.0	0.5	17240.678	29.4128	0.0
360.0	0.0	1.0	8.57796	-0.43842	55.03588	25.45944	1.64126	0.0	0.5	17093.536	29.4284	0.0
355.0	0.0	1.0	8.58259	-0.4922	55.29397	25.37342	1.64873	0.0	0.5	16946.314	29.4444	0.0
350.0	0.0	1.0	8.58721	-0.54575	55.56247	25.28739	1.65632	0.0	0.5	16799.007	29.4614	0.0
345.0	0.0	1.0	8.59182	-0.59908	55.84189	25.20137	1.66404	0.0	0.5	16651.612	29.479	0.0
340.0	0.0	1.0	8.59641	-0.65217	56.13272	25.11534	1.67188	0.0	0.5	16504.124	29.4976	0.0
335.0	0.0	1.0	8.60099	-0.70504	56.43554	25.02932	1.67986	0.0	0.5	16356.539	29.517	0.0
330.0	0.0	1.0	8.60555	-0.75768	56.75092	24.9433	1.68796	0.0	0.5	16208.853	29.5372	0.0
325.0	0.0	1.0	8.6101	-0.81009	57.07949	24.85727	1.6962	0.0	0.5	16061.091	29.5524	0.0
320.0	0.0	1.0	8.61463	-0.86227	57.42193	24.77125	1.70458	0.0	0.5	15913.437	29.5308	0.0
315.0	0.0	1.0	8.61915	-0.91423	57.77895	24.68522	1.7131	0.0	0.5	15765.913	29.5048	0.0
310.0	0.0	1.0	8.62365	-0.96596	58.15132	24.5992	1.72177	0.0	0.5	15618.508	29.481	0.0
305.0	0.0	1.0	8.62814	-1.01746	58.53986	24.51318	1.73059	0.0	0.5	15471.21	29.4596	0.0
300.0	0.0	1.0	8.63261	-1.06874	58.94546	24.42715	1.73956	0.0	0.5	15324.011	29.4398	0.0
295.0	0.0	1.0	8.63706	-1.11978	59.36906	24.34113	1.74869	0.0	0.5	15176.899	29.4224	0.0
290.0	0.0	1.0	8.64151	-1.1706	59.81167	24.2551	1.75798	0.0	0.5	15029.863	29.4072	0.0
285.0	0.0	1.0	8.64593	-1.22119	60.27441	24.16908	1.76743	0.0	0.5	14882.891	29.3944	0.0
280.0	0.0	1.0	8.65034	-1.27155	60.75845	24.08306	1.77706	0.0	0.5	14735.974	29.3834	0.0
275.0	0.0	1.0	8.65474	-1.32169	61.26507	23.99703	1.78687	0.0	0.5	14589.098	29.3752	0.0
270.0	0.0	1.0	8.65912	-1.3716	61.79565	23.91101	1.79685	0.0	0.5	14442.252	29.3692	0.0
265.0	0.0	1.0	8.66348	-1.42128	62.35168	23.82498	1.80702	0.0	0.5	14295.425	29.3654	0.0
260.0	0.0	1.0	8.66783	-1.47073	62.93481	23.73896	1.81738	0.0	0.5	14148.604	29.3642	0.0
255.0	0.0	1.0	8.67216	-1.51995	63.54678	23.65294	1.82794	0.0	0.5	14001.776	29.3656	0.0
250.0	0.0	1.0	8.67648	-1.56895	64.18953	23.56691	1.8387	0.0	0.5	13854.928	29.3696	0.0
245.0	0.0	1.0	8.68078	-1.61772	64.86515	23.48089	1.84966	0.0	0.5	13708.048	29.376	0.0
240.0	0.0	1.0	8.68506	-1.66626	65.57593	23.39486	1.86084	0.0	0.5	13561.122	29.3852	0.0
235.0	0.0	1.0	8.68933	-1.71458	66.3244	23.30884	1.87224	0.0	0.5	13414.135	29.3974	0.0
230.0	0.0	1.0	8.69359	-1.76266	67.1133	23.22282	1.88387	0.0	0.5	13267.096	29.4078	0.0
225.0	0.0	1.0	8.69782	-1.81052	67.94566	23.13679	1.89573	0.0	0.5	13120.218	29.3756	0.0
221.21	0.0	1.0	8.70102	-1.8466	68.60679	23.07166	1.90487	0.0	0.5	13009.166	29.3362	0.0
220.0	0.02293	0.97707	8.70548	-1.89668	68.12678	23.30089	1.92853	2.55908E-6	0.49841	12884.727	102.46	88.838
215.0	0.10706	0.89294	8.7221	-2.084	66.43616	24.16289	2.02036	0.00125656	0.49254	12410.541	94.8372	416.602
210.0	0.1764	0.8236	8.73648	-2.24468	65.16305	24.90051	2.10359	0.00951037	0.48764	11990.508	84.0066	690.452
205.0	0.23405	0.76595	8.74898	-2.38474	64.22385	25.53464	2.17971	0.0301955	0.48353	11614.011	75.2994	921.011
200.0	0.28242	0.71758	8.76008	-2.50832	63.56391	26.08212	2.24998	0.0654752	0.48004	11272.598	68.2826	1116.738
195.0	0.32339	0.67661	8.77003	-2.61892	63.13472	26.55776	2.31548	0.115	0.47707	10959.577	62.6042	1284.331
190.0	0.35842	0.64158	8.77908	-2.71905	62.90388	26.97323	2.37709	0.17708	0.4745	10669.669	57.9816	1429.075
185.0	0.38867	0.61133	8.78735	-2.81088	62.84177	27.33883	2.4356	0.24962	0.47227	10398.716	54.1906	1555.135
183.0	0.39961	0.60039	8.79049	-2.8456	62.86093	27.47262	2.45826	0.28098	0.47146	10294.886	 	1601.064
183.0	1.0	0.0	8.94396	-4.51256	25.58434	41.32415	3.69769	24.82081	0.39508	6176.841	 	5719.109
175.0	1.0	0.0	8.94969	-4.57373	25.50787	41.47824	3.77773	25.34233	0.39508	5944.074	445.464	 
170.0	1.0	0.0	8.95326	-4.61178	25.46029	41.57582	3.82934	25.66447	0.39508	5799.042	29.0064	 
165.0	1.0	0.0	8.95682	-4.64969	25.41289	41.67442	3.88222	25.98366	0.39508	5654.366	28.9352	 
160.0	1.0	0.0	8.96037	-4.68746	25.36567	41.77408	3.93643	26.29989	0.39508	5510.046	28.864	 
155.0	1.0	0.0	8.96391	-4.72508	25.31862	41.87482	3.992	26.61319	0.39508	5366.083	28.7926	 
150.0	1.0	0.0	8.96744	-4.76257	25.27174	41.9767	4.049	26.92354	0.39508	5222.479	28.7208	 
145.0	1.0	0.0	8.97096	-4.79992	25.22504	42.07975	4.10748	27.23095	0.39508	5079.234	28.649	 
140.0	1.0	0.0	8.97446	-4.83713	25.17851	42.18402	4.16749	27.53543	0.39508	4936.35	28.5768	 
135.0	1.0	0.0	8.97796	-4.87421	25.13215	42.28955	4.22909	27.83698	0.39507	4793.826	28.5048	 
130.0	1.0	0.0	8.98145	-4.91114	25.08597	42.39638	4.29236	28.13559	0.39507	4651.664	28.4324	 
125.0	1.0	0.0	8.98493	-4.94795	25.03996	42.50458	4.35735	28.43128	0.39507	4509.865	28.3598	 
120.0	1.0	0.0	8.98839	-4.98461	24.99413	42.61418	4.42415	28.72405	0.39507	4368.428	28.2874	 
115.0	1.0	0.0	8.99185	-5.02115	24.94847	42.72525	4.49282	29.01389	0.39507	4227.354	28.2148	 
110.0	1.0	0.0	8.9953	-5.05755	24.90299	42.83784	4.56344	29.30081	0.39507	4086.644	28.142	 
105.0	1.0	0.0	8.99874	-5.09382	24.85767	42.95201	4.63611	29.58481	0.39507	3946.296	28.0696	 
100.0	1.0	0.0	9.00216	-5.12995	24.81253	43.06783	4.7109	29.86589	0.39507	3806.313	27.9966	 
95.0	1.0	0.0	9.00558	-5.16596	24.76757	43.18536	4.78791	30.14405	0.39507	3666.692	27.9242	 
