T (C)	Fraction solid (wt)-TOTAL	Fraction liquid (wt)-LIQUID	Density (g/(cm)^3)-TOTAL	Volume change (%)-  	Average expansion coeff. (10e-6 1/K)-  	Thermal conductivity (W/(m*K))-TOTAL	Electrical conductivity (10e6 1/(Ohm*m))-TOTAL	Young's modulus (GPa)-TOTAL	Poisson's ratio-TOTAL	Enthalpy (J/mole)-TOTAL	Specific heat (J/(mole K))-TOTAL	Latent heat (J/mole)-TOTAL
400.0	0.0	1.0	8.93165	0.0	52.57621	24.28549	1.47255	0.0	0.5	18092.819	 	0.0
395.0	0.0	1.0	8.93669	-0.0564065	52.74848	24.20419	1.4786	0.0	0.5	17945.172	29.5294	0.0
390.0	0.0	1.0	8.94171	-0.11257	52.92779	24.12288	1.48474	0.0	0.5	17797.463	29.5418	0.0
385.0	0.0	1.0	8.94672	-0.1685	53.11444	24.04158	1.49098	0.0	0.5	17649.688	29.555	0.0
380.0	0.0	1.0	8.95172	-0.22418	53.30873	23.96027	1.49731	0.0	0.5	17501.845	29.5686	0.0
375.0	0.0	1.0	8.95669	-0.27963	53.511	23.87896	1.50374	0.0	0.5	17353.933	29.5824	0.0
370.0	0.0	1.0	8.96166	-0.33483	53.72159	23.79766	1.51027	0.0	0.5	17205.949	29.5968	0.0
365.0	0.0	1.0	8.9666	-0.3898	53.94087	23.71635	1.51691	0.0	0.5	17057.89	29.6118	0.0
360.0	0.0	1.0	8.97153	-0.44452	54.16923	23.63505	1.52365	0.0	0.5	16909.753	29.6274	0.0
355.0	0.0	1.0	8.97644	-0.49901	54.40709	23.55374	1.53049	0.0	0.5	16761.536	29.6434	0.0
350.0	0.0	1.0	8.98134	-0.55325	54.65487	23.47244	1.53744	0.0	0.5	16613.236	29.66	0.0
345.0	0.0	1.0	8.98622	-0.60725	54.91304	23.39113	1.54451	0.0	0.5	16464.85	29.6772	0.0
340.0	0.0	1.0	8.99108	-0.66102	55.18211	23.30983	1.55169	0.0	0.5	16316.374	29.6952	0.0
335.0	0.0	1.0	8.99593	-0.71454	55.46259	23.22852	1.559	0.0	0.5	16167.804	29.714	0.0
330.0	0.0	1.0	9.00076	-0.76782	55.75505	23.14722	1.56642	0.0	0.5	16019.138	29.7332	0.0
325.0	0.0	1.0	9.00557	-0.82086	56.06009	23.06591	1.57396	0.0	0.5	15870.409	29.7458	0.0
320.0	0.0	1.0	9.01037	-0.87367	56.37834	22.98461	1.58164	0.0	0.5	15721.847	29.7124	0.0
315.0	0.0	1.0	9.01515	-0.92623	56.71049	22.9033	1.58944	0.0	0.5	15573.484	29.6726	0.0
310.0	0.0	1.0	9.01991	-0.97855	57.05728	22.822	1.59738	0.0	0.5	15425.307	29.6354	0.0
305.0	0.0	1.0	9.02466	-1.03063	57.41948	22.74069	1.60545	0.0	0.5	15277.306	29.6002	0.0
300.0	0.0	1.0	9.02939	-1.08247	57.79794	22.65939	1.61367	0.0	0.5	15129.47	29.5672	0.0
295.0	0.0	1.0	9.0341	-1.13407	58.19355	22.57808	1.62203	0.0	0.5	14981.789	29.5362	0.0
290.0	0.0	1.0	9.0388	-1.18543	58.6073	22.49678	1.63053	0.0	0.5	14834.252	29.5074	0.0
285.0	0.0	1.0	9.04348	-1.23655	59.04022	22.41547	1.6392	0.0	0.5	14686.847	29.481	0.0
280.0	0.0	1.0	9.04814	-1.28743	59.49345	22.33416	1.64801	0.0	0.5	14539.564	29.4566	0.0
275.0	0.0	1.0	9.05278	-1.33806	59.9682	22.25286	1.65699	0.0	0.5	14392.391	29.4346	0.0
270.0	0.0	1.0	9.05741	-1.38846	60.4658	22.17155	1.66614	0.0	0.5	14245.318	29.4146	0.0
265.0	0.0	1.0	9.06202	-1.43862	60.98766	22.09025	1.67545	0.0	0.5	14098.333	29.397	0.0
260.0	0.0	1.0	9.06661	-1.48854	61.53534	22.00894	1.68494	0.0	0.5	13951.423	29.382	0.0
255.0	0.0	1.0	9.07118	-1.53822	62.11052	21.92764	1.69461	0.0	0.5	13804.579	29.3688	0.0
250.0	0.0	1.0	9.07574	-1.58765	62.71503	21.84633	1.70446	0.0	0.5	13657.786	29.3586	0.0
245.0	0.0	1.0	9.08028	-1.63685	63.35088	21.76503	1.7145	0.0	0.5	13511.035	29.3502	0.0
240.0	0.0	1.0	9.0848	-1.68581	64.02025	21.68372	1.72474	0.0	0.5	13364.31	29.345	0.0
239.55	0.0	1.0	9.0852	-1.69016	64.08163	21.67648	1.72566	0.0	0.5	13351.232	29.3419	0.0
235.0	0.11387	0.88613	9.10856	-1.94239	61.23082	22.8394	1.83454	0.00169311	0.49199	12772.537	127.066	445.064
230.0	0.21554	0.78446	9.13007	-2.17344	58.74511	23.94586	1.94253	0.0224378	0.48474	12223.598	109.788	847.314
225.0	0.29775	0.70225	9.14816	-2.36681	56.80042	24.89829	2.04006	0.0840964	0.47879	11747.321	95.2554	1177.097
220.0	0.3646	0.6354	9.16357	-2.53077	55.28826	25.71693	2.1285	0.19413	0.4739	11329.119	83.6404	1449.049
215.0	0.41931	0.58069	9.17682	-2.67183	54.12205	26.41956	2.20905	0.34794	0.46985	10957.493	74.3252	1674.674
210.0	0.46441	0.53559	9.18845	-2.79471	53.23989	27.02217	2.28282	0.53552	0.46649	10623.279	66.8428	1863.141
205.0	0.50189	0.49811	9.19872	-2.90349	52.58515	27.54056	2.35095	0.7462	0.46366	10319.156	60.8246	2021.776
200.0	0.53335	0.46665	9.20798	-3.00098	52.12071	27.98824	2.41441	0.97082	0.46127	10039.297	55.9718	2156.41
195.0	0.55999	0.44001	9.21639	-3.08964	51.81246	28.37732	2.47412	1.20235	0.45922	9779.087	52.042	2271.662
190.0	0.58278	0.41722	9.22416	-3.17108	51.63994	28.7179	2.53084	1.43603	0.45746	9534.888	48.8398	2371.174
185.0	0.60245	0.39755	9.23137	-3.24683	51.58235	29.01852	2.58524	1.66854	0.45593	9303.833	46.211	2457.817
183.0	0.60956	0.39044	9.23413	-3.27576	51.58913	29.12889	2.60646	1.76044	0.45538	9214.561	 	2489.382
183.0	1.0	0.0	9.34356	-4.40849	26.27809	38.45135	3.44063	22.57151	0.4033	6378.452	 	5325.491
175.0	1.0	0.0	9.34971	-4.47142	26.19844	38.59664	3.51528	23.03045	0.4033	6147.087	315.675	 
170.0	1.0	0.0	9.35355	-4.51055	26.14893	38.6885	3.5634	23.31408	0.4033	6002.898	28.8378	 
165.0	1.0	0.0	9.35737	-4.54954	26.09964	38.7812	3.6127	23.59522	0.40329	5859.04	28.7716	 
160.0	1.0	0.0	9.36118	-4.58838	26.05056	38.87477	3.66322	23.87388	0.40329	5715.512	28.7056	 
155.0	1.0	0.0	9.36497	-4.62707	26.0017	38.96923	3.71501	24.15006	0.40329	5572.316	28.6392	 
150.0	1.0	0.0	9.36876	-4.66562	25.95305	39.06463	3.76811	24.42376	0.40329	5429.452	28.5728	 
145.0	1.0	0.0	9.37254	-4.70402	25.90462	39.16099	3.82257	24.69499	0.40329	5286.921	28.5062	 
140.0	1.0	0.0	9.3763	-4.74228	25.8564	39.25836	3.87845	24.96375	0.40329	5144.724	28.4394	 
135.0	1.0	0.0	9.38005	-4.7804	25.80839	39.35676	3.9358	25.23004	0.40329	5002.861	28.3726	 
130.0	1.0	0.0	9.3838	-4.81837	25.7606	39.45623	3.99469	25.49386	0.40329	4861.332	28.3058	 
125.0	1.0	0.0	9.38753	-4.8562	25.71302	39.55682	4.05517	25.75521	0.40329	4720.139	28.2386	 
120.0	1.0	0.0	9.39125	-4.89389	25.66565	39.65858	4.1173	26.01411	0.40329	4579.281	28.1716	 
115.0	1.0	0.0	9.39496	-4.93144	25.6185	39.76153	4.18117	26.27054	0.40329	4438.759	28.1044	 
110.0	1.0	0.0	9.39865	-4.96885	25.57157	39.86574	4.24683	26.52451	0.40329	4298.573	28.0372	 
105.0	1.0	0.0	9.40234	-5.00612	25.52485	39.97126	4.31437	26.77602	0.40328	4158.722	27.9702	 
100.0	1.0	0.0	9.40602	-5.04326	25.47834	40.07812	4.38387	27.02507	0.40328	4019.207	27.903	 
95.0	1.0	0.0	9.40969	-5.08026	25.43205	40.1864	4.45542	27.27167	0.40328	3880.028	27.8358	 
90.0	1.0	0.0	9.41334	-5.11713	25.38597	40.29614	4.52909	27.51581	0.40328	3741.183	27.769	 
85.0	1.0	0.0	9.41699	-5.15386	25.3401	40.40742	4.605	27.7575	0.40328	3602.674	27.7018	 
80.0	1.0	0.0	9.42062	-5.19046	25.29445	40.52029	4.68325	27.99674	0.40328	3464.499	27.635	 
75.0	1.0	0.0	9.42425	-5.22693	25.24902	40.63482	4.76394	28.23352	0.40328	3326.657	27.5684	 
70.0	1.0	0.0	9.42786	-5.26326	25.2038	40.75109	4.84718	28.46785	0.40328	3189.147	27.502	 
65.0	1.0	0.0	9.43147	-5.29946	25.15879	40.86917	4.9331	28.69974	0.40328	3051.97	27.4354	 
60.0	1.0	0.0	9.43506	-5.33554	25.114	40.98915	5.02184	28.92917	0.40328	2915.122	27.3696	 
55.0	1.0	0.0	9.43864	-5.37149	25.06942	41.1111	5.11353	29.15615	0.40328	2778.604	27.3036	 
50.0	1.0	0.0	9.44222	-5.4073	25.02506	41.23513	5.20831	29.38069	0.40328	2642.412	27.2384	 
45.0	1.0	0.0	9.44578	-5.443	24.9809	41.36133	5.30636	29.60277	0.40328	2506.546	27.1732	 
40.0	1.0	0.0	9.44934	-5.47856	24.93696	41.4898	5.40783	29.82242	0.40327	2371.003	27.1086	 
35.0	1.0	0.0	9.45288	-5.514	24.89325	41.62065	5.51291	30.03961	0.40327	2235.781	27.0444	 
30.0	1.0	0.0	9.45642	-5.54932	24.84974	41.75401	5.62179	30.25436	0.40327	2100.877	26.9808	 
25.0	1.0	0.0	9.45994	-5.58451	 	41.88999	5.73468	30.46666	0.40327	1966.287	 	 
