T (C)	Fraction solid (wt)-TOTAL	Fraction liquid (wt)-LIQUID	Density (g/(cm)^3)-TOTAL	Volume change (%)-  	Average expansion coeff. (10e-6 1/K)-  	Thermal conductivity (W/(m*K))-TOTAL	Electrical conductivity (10e6 1/(Ohm*m))-TOTAL	Young's modulus (GPa)-TOTAL	Poisson's ratio-TOTAL	Enthalpy (J/mole)-TOTAL	Specific heat (J/(mole K))-TOTAL	Latent heat (J/mole)-TOTAL
400.0	0.0	1.0	8.56215	0.0	52.74849	24.94322	1.51243	0.0	0.5	18426.648	 	0.0
395.0	0.0	1.0	8.5669	-0.0553893	52.9327	24.85899	1.5186	0.0	0.5	18280.007	29.3282	0.0
390.0	0.0	1.0	8.57163	-0.11055	53.12419	24.77475	1.52487	0.0	0.5	18133.314	29.3386	0.0
385.0	0.0	1.0	8.57635	-0.16547	53.32327	24.69052	1.53123	0.0	0.5	17986.566	29.3496	0.0
380.0	0.0	1.0	8.58105	-0.22017	53.53026	24.60628	1.53768	0.0	0.5	17839.763	29.3606	0.0
375.0	0.0	1.0	8.58573	-0.27463	53.7455	24.52205	1.54424	0.0	0.5	17692.9	29.3726	0.0
370.0	0.0	1.0	8.5904	-0.32886	53.96935	24.43782	1.5509	0.0	0.5	17545.974	29.3852	0.0
365.0	0.0	1.0	8.59506	-0.38286	54.20219	24.35358	1.55766	0.0	0.5	17398.983	29.3982	0.0
360.0	0.0	1.0	8.5997	-0.43663	54.44442	24.26935	1.56454	0.0	0.5	17251.924	29.4118	0.0
355.0	0.0	1.0	8.60433	-0.49017	54.69647	24.18511	1.57152	0.0	0.5	17104.793	29.4262	0.0
350.0	0.0	1.0	8.60894	-0.54347	54.95879	24.10088	1.57861	0.0	0.5	16957.587	29.4412	0.0
345.0	0.0	1.0	8.61354	-0.59655	55.23187	24.01664	1.58581	0.0	0.5	16810.301	29.4572	0.0
340.0	0.0	1.0	8.61812	-0.64939	55.5162	23.93241	1.59314	0.0	0.5	16662.932	29.4738	0.0
335.0	0.0	1.0	8.62268	-0.702	55.81235	23.84817	1.60058	0.0	0.5	16515.477	29.491	0.0
330.0	0.0	1.0	8.62724	-0.75438	56.12089	23.76394	1.60815	0.0	0.5	16367.93	29.5094	0.0
325.0	0.0	1.0	8.63177	-0.80653	56.44244	23.6797	1.61585	0.0	0.5	16220.317	29.5226	0.0
320.0	0.0	1.0	8.63629	-0.85844	56.77766	23.59547	1.62367	0.0	0.5	16072.827	29.498	0.0
315.0	0.0	1.0	8.6408	-0.91013	57.12726	23.51123	1.63163	0.0	0.5	15925.481	29.4692	0.0
310.0	0.0	1.0	8.64528	-0.96158	57.492	23.427	1.63972	0.0	0.5	15778.27	29.4422	0.0
305.0	0.0	1.0	8.64976	-1.0128	57.87268	23.34276	1.64796	0.0	0.5	15631.182	29.4176	0.0
300.0	0.0	1.0	8.65422	-1.06379	58.27018	23.25853	1.65633	0.0	0.5	15484.209	29.3946	0.0
295.0	0.0	1.0	8.65866	-1.11455	58.68543	23.17429	1.66486	0.0	0.5	15337.338	29.3742	0.0
290.0	0.0	1.0	8.66309	-1.16507	59.11944	23.09006	1.67354	0.0	0.5	15190.559	29.3558	0.0
285.0	0.0	1.0	8.6675	-1.21537	59.57328	23.00582	1.68237	0.0	0.5	15043.862	29.3394	0.0
280.0	0.0	1.0	8.67189	-1.26543	60.04813	22.92159	1.69136	0.0	0.5	14897.234	29.3256	0.0
275.0	0.0	1.0	8.67627	-1.31526	60.54524	22.83736	1.70051	0.0	0.5	14750.666	29.3136	0.0
270.0	0.0	1.0	8.68063	-1.36486	61.06598	22.75312	1.70984	0.0	0.5	14604.146	29.304	0.0
265.0	0.0	1.0	8.68498	-1.41423	61.61182	22.66889	1.71934	0.0	0.5	14457.661	29.297	0.0
260.0	0.0	1.0	8.68931	-1.46337	62.18437	22.58465	1.72901	0.0	0.5	14311.201	29.292	0.0
255.0	0.0	1.0	8.69363	-1.51227	62.78537	22.50042	1.73887	0.0	0.5	14164.752	29.2898	0.0
250.0	0.0	1.0	8.69792	-1.56095	63.41672	22.41618	1.74892	0.0	0.5	14018.303	29.2898	0.0
245.0	0.0	1.0	8.70221	-1.60939	64.08048	22.33195	1.75916	0.0	0.5	13871.841	29.2924	0.0
240.0	0.0	1.0	8.70647	-1.6576	64.77891	22.24771	1.7696	0.0	0.5	13725.352	29.2978	0.0
235.0	0.0	1.0	8.71072	-1.70558	65.5145	22.16348	1.78025	0.0	0.5	13578.824	29.3056	0.0
230.0	0.0	1.0	8.71496	-1.75333	66.28996	22.07924	1.7911	0.0	0.5	13432.263	29.3122	0.0
225.0	0.0	1.0	8.71917	-1.80084	67.10828	21.99501	1.80218	0.0	0.5	13285.87	29.2786	0.0
220.0	0.0	1.0	8.72337	-1.84813	67.97276	21.91077	1.81348	0.0	0.5	13139.702	29.2336	0.0
215.0	0.0	1.0	8.72756	-1.89518	68.88704	21.82654	1.82501	0.0	0.5	12993.767	29.187	0.0
214.63	0.0	1.0	8.72787	-1.8987	68.95763	21.82023	1.82588	0.0	0.5	12982.846	29.1623	0.0
210.0	0.06695	0.93305	8.74211	-2.05937	67.61499	22.43872	1.89561	1.82281E-4	0.49549	12581.788	86.7057	266.283
205.0	0.12889	0.87111	8.75583	-2.21217	66.49559	23.02526	1.96551	0.00256119	0.49129	12186.951	78.9674	515.668
200.0	0.18195	0.81805	8.76811	-2.34875	65.63952	23.53946	2.03063	0.0103906	0.48766	11825.504	72.2894	731.915
195.0	0.22772	0.77228	8.77918	-2.47238	65.00218	23.99221	2.0918	0.0260083	0.48451	11491.784	66.744	920.691
190.0	0.2675	0.7325	8.78929	-2.5844	64.57458	24.39301	2.1497	0.0504673	0.48176	11181.23	62.1108	1086.563
185.0	0.30231	0.69769	8.7986	-2.68741	64.31912	24.74929	2.2049	0.083808	0.47933	10890.159	58.2142	1233.219
180.0	0.33297	0.66703	8.80721	-2.78271	64.22296	25.06753	2.25789	0.12546	0.47719	10615.579	54.916	1363.656
175.63	0.35686	0.64314	8.8143	-2.86071	64.2559	25.31833	2.30267	0.16794	0.47551	10387.387	 	1466.209
175.0	0.43068	0.56932	8.83317	-3.06811	59.6451	26.41335	2.40566	0.34406	0.46637	9891.232	144.869	1944.138
174.81	0.44937	0.55063	8.83797	-3.12087	58.47613	26.70364	2.43311	0.41018	0.46405	9765.023	 	2064.959
174.81	1.0	0.0	8.9685	-4.53053	25.24981	39.56801	3.60526	25.29506	0.39494	5935.753	 	5894.229
165.0	1.0	0.0	8.97544	-4.60432	25.1584	39.73287	3.70136	25.89525	0.39493	5652.583	423.865	 
160.0	1.0	0.0	8.97896	-4.64172	25.11208	39.81815	3.75212	26.19696	0.39493	5508.804	28.7558	 
155.0	1.0	0.0	8.98247	-4.67897	25.06594	39.90432	3.80415	26.49592	0.39493	5365.371	28.6866	 
150.0	1.0	0.0	8.98597	-4.71609	25.01998	39.99143	3.85751	26.7921	0.39493	5222.285	28.6172	 
145.0	1.0	0.0	8.98946	-4.75308	24.97419	40.07951	3.91223	27.08554	0.39493	5079.547	28.5476	 
140.0	1.0	0.0	8.99294	-4.78993	24.92859	40.16859	3.96838	27.37621	0.39493	4937.158	28.4778	 
135.0	1.0	0.0	8.9964	-4.82664	24.88315	40.25872	4.026	27.66413	0.39493	4795.117	28.4082	 
130.0	1.0	0.0	8.99986	-4.86322	24.8379	40.34993	4.08517	27.94931	0.39492	4653.427	28.338	 
125.0	1.0	0.0	9.00331	-4.89966	24.79282	40.44227	4.14594	28.23173	0.39492	4512.086	28.2682	 
120.0	1.0	0.0	9.00675	-4.93598	24.74792	40.53579	4.20837	28.51142	0.39492	4371.097	28.1978	 
115.0	1.0	0.0	9.01018	-4.97216	24.70319	40.63052	4.27255	28.78836	0.39492	4230.459	28.1276	 
110.0	1.0	0.0	9.0136	-5.00821	24.65864	40.72653	4.33853	29.06256	0.39492	4090.172	28.0574	 
105.0	1.0	0.0	9.01701	-5.04413	24.61427	40.82386	4.4064	29.33403	0.39492	3950.237	27.987	 
100.0	1.0	0.0	9.02041	-5.07993	24.57008	40.92256	4.47624	29.60276	0.39492	3810.654	27.9166	 
95.0	1.0	0.0	9.0238	-5.11559	24.52606	41.02271	4.54814	29.86875	0.39492	3671.423	27.8462	 
90.0	1.0	0.0	9.02718	-5.15112	24.48222	41.12434	4.62218	30.13202	0.39491	3532.542	27.7762	 
85.0	1.0	0.0	9.03055	-5.18653	24.43856	41.22754	4.69847	30.39256	0.39491	3394.013	27.7058	 
80.0	1.0	0.0	9.03392	-5.22181	24.39507	41.33237	4.77711	30.65036	0.39491	3255.835	27.6356	 
75.0	1.0	0.0	9.03727	-5.25697	24.35175	41.4389	4.8582	30.90544	0.39491	3118.007	27.5656	 
70.0	1.0	0.0	9.04061	-5.292	24.30862	41.54721	4.94188	31.1578	0.39491	2980.528	27.4958	 
65.0	1.0	0.0	9.04394	-5.32691	24.26567	41.65738	5.02825	31.40743	0.39491	2843.397	27.4262	 
60.0	1.0	0.0	9.04727	-5.36169	24.22288	41.76948	5.11745	31.65433	0.39491	2706.614	27.3566	 
55.0	1.0	0.0	9.05058	-5.39635	24.18028	41.88363	5.20962	31.89852	0.39491	2570.176	27.2876	 
50.0	1.0	0.0	9.05389	-5.43089	24.13786	41.9999	5.30491	32.13998	0.3949	2434.082	27.2188	 
45.0	1.0	0.0	9.05718	-5.46531	24.09561	42.1184	5.40348	32.37872	0.3949	2298.33	27.1504	 
40.0	1.0	0.0	9.06047	-5.49961	24.05353	42.23924	5.50551	32.61474	0.3949	2162.919	27.0822	 
35.0	1.0	0.0	9.06375	-5.53378	24.01163	42.36253	5.61117	32.84804	0.3949	2027.845	27.0148	 
30.0	1.0	0.0	9.06702	-5.56784	23.9699	42.48841	5.72067	33.07863	0.3949	1893.107	26.9476	 
25.0	1.0	0.0	9.07028	-5.60178	 	42.61699	5.83421	33.30649	0.3949	1758.7	 	 
