T (C)	Fraction solid (wt)-TOTAL	Fraction liquid (wt)-LIQUID	Density (g/(cm)^3)-TOTAL	Volume change (%)-  	Average expansion coeff. (10e-6 1/K)-  	Thermal conductivity (W/(m*K))-TOTAL	Electrical conductivity (10e6 1/(Ohm*m))-TOTAL	Young's modulus (GPa)-TOTAL	Poisson's ratio-TOTAL	Enthalpy (J/mole)-TOTAL	Specific heat (J/(mole K))-TOTAL	Latent heat (J/mole)-TOTAL
400.0	0.0	1.0	9.14106	0.0	52.40643	23.26883	1.4109	0.0	0.5	17941.703	 	0.0
395.0	0.0	1.0	9.14626	-0.0568383	52.57238	23.1901	1.41665	0.0	0.5	17793.52	29.6366	0.0
390.0	0.0	1.0	9.15144	-0.11343	52.74527	23.11137	1.42249	0.0	0.5	17645.271	29.6498	0.0
385.0	0.0	1.0	9.1566	-0.16977	52.92538	23.03264	1.42841	0.0	0.5	17496.956	29.663	0.0
380.0	0.0	1.0	9.16175	-0.22587	53.11302	22.95391	1.43442	0.0	0.5	17348.572	29.6768	0.0
375.0	0.0	1.0	9.16688	-0.28172	53.30851	22.87518	1.44053	0.0	0.5	17200.118	29.6908	0.0
370.0	0.0	1.0	9.172	-0.33732	53.5122	22.79645	1.44673	0.0	0.5	17051.591	29.7054	0.0
365.0	0.0	1.0	9.1771	-0.39268	53.72444	22.71772	1.45303	0.0	0.5	16902.988	29.7206	0.0
360.0	0.0	1.0	9.18218	-0.44779	53.94563	22.63899	1.45943	0.0	0.5	16754.309	29.7358	0.0
355.0	0.0	1.0	9.18724	-0.50265	54.17616	22.56026	1.46594	0.0	0.5	16605.549	29.752	0.0
350.0	0.0	1.0	9.19228	-0.55726	54.41646	22.48154	1.47254	0.0	0.5	16456.707	29.7684	0.0
345.0	0.0	1.0	9.19731	-0.61163	54.667	22.40281	1.47925	0.0	0.5	16307.779	29.7856	0.0
340.0	0.0	1.0	9.20232	-0.66575	54.92827	22.32408	1.48607	0.0	0.5	16158.764	29.803	0.0
335.0	0.0	1.0	9.20732	-0.71962	55.20078	22.24535	1.49301	0.0	0.5	16009.657	29.8214	0.0
330.0	0.0	1.0	9.21229	-0.77325	55.48508	22.16662	1.50006	0.0	0.5	15860.455	29.8404	0.0
325.0	0.0	1.0	9.21725	-0.82663	55.78176	22.08789	1.50722	0.0	0.5	15711.197	29.8516	0.0
320.0	0.0	1.0	9.22219	-0.87976	56.09146	22.00916	1.51451	0.0	0.5	15562.14	29.8114	0.0
315.0	0.0	1.0	9.22712	-0.93265	56.41485	21.93043	1.52192	0.0	0.5	15413.318	29.7644	0.0
310.0	0.0	1.0	9.23202	-0.98528	56.75264	21.8517	1.52946	0.0	0.5	15264.72	29.7196	0.0
305.0	0.0	1.0	9.23691	-1.03767	57.10561	21.77297	1.53713	0.0	0.5	15116.335	29.677	0.0
300.0	0.0	1.0	9.24178	-1.08982	57.47459	21.69425	1.54493	0.0	0.5	14968.152	29.6366	0.0
295.0	0.0	1.0	9.24663	-1.14171	57.86047	21.61552	1.55288	0.0	0.5	14820.16	29.5984	0.0
290.0	0.0	1.0	9.25146	-1.19336	58.26419	21.53679	1.56096	0.0	0.5	14672.349	29.5622	0.0
285.0	0.0	1.0	9.25628	-1.24476	58.6868	21.45806	1.56918	0.0	0.5	14524.708	29.5282	0.0
280.0	0.0	1.0	9.26107	-1.29592	59.12941	21.37933	1.57756	0.0	0.5	14377.226	29.4964	0.0
275.0	0.0	1.0	9.26585	-1.34683	59.59321	21.3006	1.58608	0.0	0.5	14229.891	29.467	0.0
270.0	0.0	1.0	9.27061	-1.39749	60.0795	21.22187	1.59477	0.0	0.5	14082.694	29.4394	0.0
265.0	0.0	1.0	9.27536	-1.4479	60.58968	21.14314	1.60361	0.0	0.5	13935.622	29.4144	0.0
260.0	0.0	1.0	9.28008	-1.49807	61.12529	21.06441	1.61263	0.0	0.5	13788.665	29.3914	0.0
255.0	0.0	1.0	9.28479	-1.54799	61.68797	20.98568	1.62181	0.0	0.5	13641.811	29.3708	0.0
250.0	0.0	1.0	9.28947	-1.59766	62.27954	20.90696	1.63117	0.0	0.5	13495.049	29.3524	0.0
249.12	0.0	1.0	9.29029	-1.60633	62.3862	20.89318	1.63282	0.0	0.5	13469.369	29.3439	0.0
245.0	0.12102	0.87898	9.31615	-1.8797	59.16978	22.11856	1.74235	0.00219986	0.49149	12871.711	144.892	476.655
240.0	0.23998	0.76002	9.34223	-2.15347	56.05102	23.41679	1.86259	0.0352551	0.48298	12252.347	123.873	949.406
235.0	0.33491	0.66509	9.36375	-2.3784	53.60473	24.53956	1.9711	0.13804	0.47608	11723.993	105.671	1331.202
230.0	0.41122	0.58878	9.38177	-2.56594	51.68305	25.50927	2.06935	0.3229	0.47046	11266.557	91.4872	1642.141
225.0	0.47292	0.52708	9.39706	-2.72448	50.17696	26.34238	2.15838	0.57983	0.46587	10865.393	80.2328	1897.019
220.0	0.5231	0.4769	9.41023	-2.86037	49.00363	27.05484	2.23924	0.88918	0.46208	10509.224	71.2338	2107.158
215.0	0.56416	0.43584	9.42168	-2.97862	48.09632	27.66282	2.31301	1.23036	0.45895	10189.149	64.015	2281.463
210.0	0.59801	0.40199	9.43183	-3.08287	47.40706	28.18166	2.38078	1.58617	0.45635	9898.073	58.2152	2427.03
205.0	0.62614	0.37386	9.44092	-3.17626	46.89263	28.6266	2.44365	1.94446	0.45417	9630.333	53.548	2549.528
200.0	0.64975	0.35025	9.44919	-3.26095	46.5241	29.01031	2.50258	2.29715	0.45232	9381.418	49.783	2653.469
195.0	0.66975	0.33025	9.45678	-3.3388	46.27594	29.34403	2.5584	2.63966	0.45075	9147.759	46.7318	2742.426
190.0	0.68685	0.31315	9.46388	-3.41107	46.13218	29.63679	2.61182	2.96978	0.44939	8926.542	44.2434	2819.217
185.0	0.70161	0.29839	9.47052	-3.47894	46.07666	29.89613	2.66343	3.28652	0.44821	8715.548	42.1988	2886.062
183.0	0.70695	0.29305	9.47308	-3.50502	46.07731	29.99166	2.68366	3.4091	0.44778	8633.597	 	2910.411
183.0	1.0	0.0	9.55919	-4.37438	26.65497	37.11937	3.32145	21.39452	0.40772	6440.69	 	5103.318
175.0	1.0	0.0	9.56558	-4.43824	26.57361	37.26011	3.39355	21.8211	0.40772	6210.09	250.546	 
170.0	1.0	0.0	9.56956	-4.47796	26.52306	37.34902	3.44003	22.08482	0.40772	6066.362	28.7456	 
165.0	1.0	0.0	9.57352	-4.51753	26.47274	37.43868	3.48764	22.34629	0.40771	5922.95	28.6824	 
160.0	1.0	0.0	9.57748	-4.55694	26.42266	37.52911	3.53642	22.60552	0.40771	5779.855	28.619	 
155.0	1.0	0.0	9.58142	-4.5962	26.37282	37.62035	3.58642	22.86251	0.40771	5637.077	28.5556	 
150.0	1.0	0.0	9.58535	-4.63532	26.32321	37.71242	3.63768	23.11726	0.40771	5494.617	28.492	 
145.0	1.0	0.0	9.58927	-4.67428	26.27384	37.80536	3.69024	23.36977	0.40771	5352.476	28.4282	 
140.0	1.0	0.0	9.59317	-4.7131	26.2247	37.89919	3.74417	23.62005	0.40771	5210.654	28.3644	 
135.0	1.0	0.0	9.59707	-4.75177	26.1758	37.99394	3.79952	23.8681	0.40771	5069.152	28.3004	 
