T (C)	Fraction solid (wt)-TOTAL	Fraction liquid (wt)-LIQUID	Density (g/(cm)^3)-TOTAL	Volume change (%)-  	Average expansion coeff. (10e-6 1/K)-  	Thermal conductivity (W/(m*K))-TOTAL	Electrical conductivity (10e6 1/(Ohm*m))-TOTAL	Young's modulus (GPa)-TOTAL	Poisson's ratio-TOTAL	Enthalpy (J/mole)-TOTAL	Specific heat (J/(mole K))-TOTAL	Latent heat (J/mole)-TOTAL
400.0	0.0	1.0	10.35494	0.0	59.48672	17.08168	1.03574	0.0	0.5	16068.866	 	0.0
395.0	0.0	1.0	10.36109	-0.059341	59.72022	17.01863	1.03964	0.0	0.5	15917.414	30.2904	0.0
390.0	0.0	1.0	10.36721	-0.1184	59.9629	16.95558	1.0436	0.0	0.5	15765.887	30.3054	0.0
385.0	0.0	1.0	10.37332	-0.17716	60.21515	16.89253	1.04762	0.0	0.5	15614.284	30.3206	0.0
380.0	0.0	1.0	10.3794	-0.23565	60.47738	16.82948	1.0517	0.0	0.5	15462.606	30.3356	0.0
375.0	0.0	1.0	10.38545	-0.29384	60.75	16.76643	1.05584	0.0	0.5	15310.851	30.351	0.0
370.0	0.0	1.0	10.39149	-0.35175	61.03348	16.70338	1.06005	0.0	0.5	15159.019	30.3664	0.0
365.0	0.0	1.0	10.3975	-0.40937	61.3283	16.64033	1.06432	0.0	0.5	15007.111	30.3816	0.0
360.0	0.0	1.0	10.40349	-0.46671	61.63495	16.57728	1.06866	0.0	0.5	14855.125	30.3972	0.0
355.0	0.0	1.0	10.40946	-0.52376	61.95398	16.51423	1.07307	0.0	0.5	14703.062	30.4126	0.0
350.0	0.0	1.0	10.4154	-0.58052	62.28596	16.45118	1.07755	0.0	0.5	14550.92	30.4284	0.0
345.0	0.0	1.0	10.42132	-0.637	62.6315	16.38813	1.0821	0.0	0.5	14398.7	30.444	0.0
340.0	0.0	1.0	10.42722	-0.69319	62.99124	16.32507	1.08673	0.0	0.5	14246.401	30.4598	0.0
335.0	0.0	1.0	10.43309	-0.7491	63.36587	16.26202	1.09143	0.0	0.5	14094.022	30.4758	0.0
330.0	0.0	1.0	10.43894	-0.80472	63.75612	16.19897	1.09622	0.0	0.5	13941.563	30.4918	0.0
325.0	0.0	1.0	10.44477	-0.86005	64.16278	16.13592	1.10108	0.0	0.5	13789.089	30.4948	0.0
320.0	0.0	1.0	10.45057	-0.9151	64.58667	16.07287	1.10602	0.0	0.5	13637.018	30.4142	0.0
315.0	0.0	1.0	10.45635	-0.96986	65.02869	16.00982	1.11105	0.0	0.5	13485.407	30.3222	0.0
313.7	0.0	1.0	10.45785	-0.98409	65.14704	15.99338	1.11237	0.0	0.5	13445.95	30.2649	0.0
310.0	0.61064	0.38936	10.64967	-2.76548	43.76267	23.18171	1.62255	1.31773	0.46123	10554.936	782.142	2779.31
305.0	0.859	0.141	10.73215	-3.5053	35.14724	28.03373	1.97913	5.46138	0.44466	9294.184	252.15	3889.337
300.0	0.93407	0.065928	10.76108	-3.75564	32.54886	29.76277	2.11953	7.86453	0.43949	8815.875	95.6618	4217.349
295.0	0.96512	0.0348779	10.77648	-3.88357	31.46648	30.53002	2.1933	9.16028	0.43729	8533.681	56.4388	4349.661
290.0	0.98051	0.0194941	10.78711	-3.96855	30.91972	30.94087	2.24255	9.93979	0.43618	8320.842	42.5678	4413.025
285.0	0.98909	0.0109059	10.79571	-4.03509	30.60419	31.19582	2.28128	10.46564	0.43555	8138.024	36.5636	4446.761
280.0	0.99431	0.00568586	10.80331	-4.09253	30.40323	31.37373	2.31503	10.85637	0.43516	7970.103	33.5842	4465.986
275.0	0.9977	0.00230385	10.81038	-4.14497	30.26525	31.50992	2.34629	11.16954	0.4349	7810.355	31.9496	4477.414
270.0	1.0	0.0	10.81715	-4.19443	30.16502	31.62189	2.3763	11.43531	0.43473	7655.456	30.9798	4484.358
265.0	1.0	0.0	10.82243	-4.24116	30.10096	31.69063	2.4036	11.58762	0.43473	7458.369	39.4174	 
260.0	1.0	0.0	10.82769	-4.28769	30.03727	31.75946	2.43141	11.7392	0.43473	7313.72	28.9298	 
255.0	1.0	0.0	10.83293	-4.33401	29.97394	31.82837	2.45975	11.89004	0.43473	7169.24	28.896	 
250.0	1.0	0.0	10.83816	-4.38014	29.91097	31.89737	2.48864	12.04014	0.43473	7024.927	28.8626	 
245.0	1.0	0.0	10.84336	-4.42606	29.84837	31.96647	2.5181	12.1895	0.43473	6880.777	28.83	 
240.0	1.0	0.0	10.84855	-4.47179	29.78614	32.03566	2.54814	12.33813	0.43473	6736.785	28.7984	 
235.0	1.0	0.0	10.85373	-4.51732	29.72426	32.10495	2.57878	12.48602	0.43473	6592.947	28.7676	 
230.0	1.0	0.0	10.85888	-4.56265	29.66276	32.17434	2.61003	12.63318	0.43473	6449.265	28.7364	 
225.0	1.0	0.0	10.86402	-4.60779	29.60162	32.24383	2.64192	12.7796	0.43473	6305.799	28.6932	 
220.0	1.0	0.0	10.86914	-4.65274	29.54084	32.31343	2.67447	12.92528	0.43473	6162.567	28.6464	 
215.0	1.0	0.0	10.87425	-4.6975	29.48043	32.38314	2.70769	13.07023	0.43473	6019.568	28.5998	 
210.0	1.0	0.0	10.87934	-4.74207	29.42038	32.45296	2.74161	13.21444	0.43473	5876.801	28.5534	 
205.0	1.0	0.0	10.88441	-4.78646	29.36069	32.5229	2.77625	13.35791	0.43473	5734.267	28.5068	 
200.0	1.0	0.0	10.88946	-4.83065	29.30138	32.59296	2.81163	13.50065	0.43473	5591.966	28.4602	 
195.0	1.0	0.0	10.8945	-4.87467	29.24242	32.66315	2.84778	13.64265	0.43473	5449.897	28.4138	 
190.0	1.0	0.0	10.89952	-4.9185	29.18383	32.73346	2.88472	13.78392	0.43473	5308.06	28.3674	 
185.0	1.0	0.0	10.90453	-4.96215	29.12561	32.8039	2.92248	13.92445	0.43473	5166.455	28.321	 
180.0	1.0	0.0	10.90952	-5.00562	29.06775	32.87449	2.96109	14.06424	0.43473	5025.082	28.2746	 
175.0	1.0	0.0	10.91449	-5.04891	29.01025	32.94521	3.00056	14.2033	0.43473	4883.94	28.2284	 
170.0	1.0	0.0	10.91945	-5.09202	28.95312	33.01608	3.04095	14.34162	0.43473	4743.031	28.1818	 
165.0	1.0	0.0	10.92439	-5.13496	28.89635	33.08711	3.08226	14.4792	0.43473	4602.352	28.1358	 
160.0	1.0	0.0	10.92932	-5.17773	28.83995	33.15829	3.12455	14.61605	0.43473	4461.904	28.0896	 
155.0	1.0	0.0	10.93423	-5.22033	28.78392	33.22963	3.16784	14.75216	0.43473	4321.688	28.0432	 
150.0	1.0	0.0	10.93913	-5.26275	28.72824	33.30114	3.21217	14.88754	0.43473	4181.702	27.9972	 
145.0	1.0	0.0	10.94401	-5.30501	28.67294	33.37282	3.25758	15.02217	0.43473	4041.947	27.951	 
140.0	1.0	0.0	10.94888	-5.34709	28.61799	33.44469	3.3041	15.15608	0.43473	3902.421	27.9052	 
135.0	1.0	0.0	10.95373	-5.38902	28.56342	33.51674	3.35178	15.28924	0.43473	3763.126	27.859	 
130.0	1.0	0.0	10.95857	-5.43078	28.5092	33.58899	3.40067	15.42167	0.43473	3624.061	27.813	 
125.0	1.0	0.0	10.96339	-5.47237	28.45535	33.66143	3.4508	15.55337	0.43473	3485.225	27.7672	 
120.0	1.0	0.0	10.9682	-5.51381	28.40187	33.73409	3.50223	15.68432	0.43473	3346.618	27.7214	 
115.0	1.0	0.0	10.97299	-5.55508	28.34875	33.80696	3.55501	15.81454	0.43473	3208.24	27.6756	 
110.0	1.0	0.0	10.97777	-5.5962	28.296	33.88006	3.60919	15.94403	0.43473	3070.091	27.6298	 
105.0	1.0	0.0	10.98253	-5.63716	28.24361	33.95339	3.66482	16.07278	0.43473	2932.17	27.5842	 
100.0	1.0	0.0	10.98728	-5.67796	28.19158	34.02697	3.72198	16.20079	0.43473	2794.477	27.5386	 
95.0	1.0	0.0	10.99202	-5.71861	28.13992	34.1008	3.78071	16.32806	0.43473	2657.012	27.493	 
90.0	1.0	0.0	10.99675	-5.75911	28.08862	34.1749	3.8411	16.4546	0.43473	2519.774	27.4476	 
85.0	1.0	0.0	11.00146	-5.79946	28.03769	34.24927	3.9032	16.5804	0.43473	2382.764	27.402	 
80.0	1.0	0.0	11.00615	-5.83966	27.98712	34.32393	3.96709	16.70547	0.43473	2245.979	27.357	 
75.0	1.0	0.0	11.01084	-5.87972	27.93692	34.39889	4.03285	16.8298	0.43473	2109.421	27.3116	 
70.0	1.0	0.0	11.01551	-5.91962	27.88708	34.47416	4.10056	16.95339	0.43473	1973.088	27.2666	 
65.0	1.0	0.0	11.02016	-5.95939	27.83761	34.54975	4.17032	17.07625	0.43473	1836.981	27.2214	 
60.0	1.0	0.0	11.02481	-5.99901	27.78851	34.62569	4.24221	17.19837	0.43473	1701.098	27.1766	 
55.0	1.0	0.0	11.02944	-6.03849	27.73976	34.70198	4.31634	17.31976	0.43473	1565.44	27.1316	 
50.0	1.0	0.0	11.03406	-6.07783	27.69138	34.77865	4.39281	17.44041	0.43473	1430.005	27.087	 
45.0	1.0	0.0	11.03867	-6.11703	27.64336	34.85571	4.47173	17.56032	0.43473	1294.794	27.0422	 
40.0	1.0	0.0	11.04326	-6.15609	27.59572	34.93318	4.55323	17.67949	0.43473	1159.804	26.998	 
35.0	1.0	0.0	11.04785	-6.19502	27.54842	35.01108	4.63743	17.79793	0.43473	1025.037	26.9534	 
30.0	1.0	0.0	11.05242	-6.23382	27.50149	35.08943	4.72446	17.91564	0.43473	890.491	26.9092	 
25.0	1.0	0.0	11.05698	-6.27249	 	35.16825	4.81449	18.0326	0.43473	756.165	 	 
