T (C)	Fraction solid (wt)-TOTAL	Fraction liquid (wt)-LIQUID	Density (g/(cm)^3)-TOTAL	Volume change (%)-  	Average expansion coeff. (10e-6 1/K)-  	Thermal conductivity (W/(m*K))-TOTAL	Electrical conductivity (10e6 1/(Ohm*m))-TOTAL	Young's modulus (GPa)-TOTAL	Poisson's ratio-TOTAL	Enthalpy (J/mole)-TOTAL	Specific heat (J/(mole K))-TOTAL	Latent heat (J/mole)-TOTAL
400.0	0.0	1.0	9.59077	0.0	52.88122	21.03642	1.27554	0.0	0.5	17462.842	 	0.0
395.0	0.0	1.0	9.59631	-0.0577655	53.04446	20.96335	1.28062	0.0	0.5	17313.479	29.8726	0.0
390.0	0.0	1.0	9.60184	-0.11527	53.2147	20.89028	1.28578	0.0	0.5	17164.047	29.8864	0.0
385.0	0.0	1.0	9.60734	-0.17251	53.39225	20.81721	1.29102	0.0	0.5	17014.546	29.9002	0.0
380.0	0.0	1.0	9.61283	-0.22949	53.57739	20.74413	1.29633	0.0	0.5	16864.973	29.9146	0.0
375.0	0.0	1.0	9.6183	-0.28621	53.77046	20.67106	1.30173	0.0	0.5	16715.328	29.929	0.0
370.0	0.0	1.0	9.62375	-0.34267	53.97181	20.59799	1.30721	0.0	0.5	16565.608	29.944	0.0
365.0	0.0	1.0	9.62918	-0.39886	54.1818	20.52492	1.31278	0.0	0.5	16415.813	29.959	0.0
360.0	0.0	1.0	9.63459	-0.4548	54.40082	20.45185	1.31844	0.0	0.5	16265.941	29.9744	0.0
355.0	0.0	1.0	9.63998	-0.51047	54.62927	20.37877	1.32418	0.0	0.5	16115.989	29.9904	0.0
350.0	0.0	1.0	9.64535	-0.56588	54.8676	20.3057	1.33002	0.0	0.5	15965.956	30.0066	0.0
345.0	0.0	1.0	9.6507	-0.62103	55.11626	20.23263	1.33596	0.0	0.5	15815.841	30.023	0.0
340.0	0.0	1.0	9.65604	-0.67592	55.37574	20.15956	1.34199	0.0	0.5	15665.64	30.0402	0.0
335.0	0.0	1.0	9.66135	-0.73054	55.64658	20.08649	1.34812	0.0	0.5	15515.353	30.0574	0.0
330.0	0.0	1.0	9.66665	-0.78491	55.92933	20.01341	1.35435	0.0	0.5	15364.976	30.0754	0.0
