T (C)	Fraction solid (wt)-TOTAL	Fraction liquid (wt)-LIQUID	Density (g/(cm)^3)-TOTAL	Volume change (%)-  	Average expansion coeff. (10e-6 1/K)-  	Thermal conductivity (W/(m*K))-TOTAL	Electrical conductivity (10e6 1/(Ohm*m))-TOTAL	Young's modulus (GPa)-TOTAL	Poisson's ratio-TOTAL	Enthalpy (J/mole)-TOTAL	Specific heat (J/(mole K))-TOTAL	Latent heat (J/mole)-TOTAL
400.0	0.0	1.0	8.57042	0.0	52.11203	25.00265	1.51603	0.0	0.5	18409.082	 	0.0
395.0	0.0	1.0	8.57517	-0.0554293	52.28761	24.91837	1.52223	0.0	0.5	18262.414	29.3336	0.0
390.0	0.0	1.0	8.57991	-0.11063	52.47024	24.8341	1.52852	0.0	0.5	18115.692	29.3444	0.0
385.0	0.0	1.0	8.58464	-0.16559	52.66021	24.74982	1.5349	0.0	0.5	17968.916	29.3552	0.0
380.0	0.0	1.0	8.58934	-0.22033	52.85783	24.66555	1.54139	0.0	0.5	17822.082	29.3668	0.0
375.0	0.0	1.0	8.59404	-0.27483	53.06343	24.58128	1.54797	0.0	0.5	17675.188	29.3788	0.0
370.0	0.0	1.0	8.59872	-0.3291	53.27736	24.497	1.55466	0.0	0.5	17528.231	29.3914	0.0
365.0	0.0	1.0	8.60338	-0.38314	53.49999	24.41273	1.56145	0.0	0.5	17381.208	29.4046	0.0
360.0	0.0	1.0	8.60803	-0.43695	53.7317	24.32846	1.56835	0.0	0.5	17234.116	29.4184	0.0
355.0	0.0	1.0	8.61267	-0.49053	53.97291	24.24418	1.57535	0.0	0.5	17086.951	29.433	0.0
350.0	0.0	1.0	8.61729	-0.54387	54.22405	24.15991	1.58247	0.0	0.5	16939.71	29.4482	0.0
345.0	0.0	1.0	8.62189	-0.59699	54.4856	24.07564	1.58971	0.0	0.5	16792.389	29.4642	0.0
340.0	0.0	1.0	8.62648	-0.64987	54.75804	23.99136	1.59706	0.0	0.5	16644.984	29.481	0.0
335.0	0.0	1.0	8.63106	-0.70252	55.0419	23.90709	1.60454	0.0	0.5	16497.491	29.4986	0.0
330.0	0.0	1.0	8.63561	-0.75494	55.33776	23.82281	1.61214	0.0	0.5	16349.906	29.517	0.0
325.0	0.0	1.0	8.64016	-0.80713	55.64619	23.73854	1.61986	0.0	0.5	16202.255	29.5302	0.0
320.0	0.0	1.0	8.64469	-0.85908	55.96786	23.65427	1.62772	0.0	0.5	16054.726	29.5058	0.0
315.0	0.0	1.0	8.6492	-0.91081	56.30343	23.56999	1.63571	0.0	0.5	15907.343	29.4766	0.0
310.0	0.0	1.0	8.65369	-0.9623	56.65364	23.48572	1.64383	0.0	0.5	15760.094	29.4498	0.0
305.0	0.0	1.0	8.65818	-1.01356	57.01928	23.40145	1.6521	0.0	0.5	15612.969	29.425	0.0
300.0	0.0	1.0	8.66264	-1.06459	57.40119	23.31717	1.66051	0.0	0.5	15465.959	29.402	0.0
295.0	0.0	1.0	8.66709	-1.11539	57.80027	23.2329	1.66907	0.0	0.5	15319.052	29.3814	0.0
290.0	0.0	1.0	8.67153	-1.16596	58.21749	23.14863	1.67778	0.0	0.5	15172.237	29.363	0.0
285.0	0.0	1.0	8.67595	-1.21629	58.6539	23.06435	1.68665	0.0	0.5	15025.503	29.3468	0.0
280.0	0.0	1.0	8.68035	-1.2664	59.11063	22.98008	1.69567	0.0	0.5	14878.841	29.3324	0.0
275.0	0.0	1.0	8.68473	-1.31627	59.58889	22.8958	1.70487	0.0	0.5	14732.237	29.3208	0.0
270.0	0.0	1.0	8.68911	-1.36591	60.09001	22.81153	1.71423	0.0	0.5	14585.681	29.3112	0.0
265.0	0.0	1.0	8.69346	-1.41532	60.61542	22.72726	1.72376	0.0	0.5	14439.162	29.3038	0.0
260.0	0.0	1.0	8.6978	-1.4645	61.16666	22.64298	1.73348	0.0	0.5	14292.667	29.299	0.0
255.0	0.0	1.0	8.70212	-1.51344	61.74542	22.55871	1.74338	0.0	0.5	14146.184	29.2966	0.0
250.0	0.0	1.0	8.70643	-1.56216	62.35354	22.47444	1.75346	0.0	0.5	13999.7	29.2968	0.0
245.0	0.0	1.0	8.71072	-1.61064	62.99301	22.39016	1.76374	0.0	0.5	13853.204	29.2992	0.0
240.0	0.0	1.0	8.71499	-1.65889	63.66602	22.30589	1.77423	0.0	0.5	13706.681	29.3046	0.0
235.0	0.0	1.0	8.71925	-1.70691	64.37498	22.22161	1.78492	0.0	0.5	13560.119	29.3124	0.0
230.0	0.0	1.0	8.72349	-1.7547	65.1225	22.13734	1.79582	0.0	0.5	13413.524	29.319	0.0
225.0	0.0	1.0	8.72772	-1.80226	65.91148	22.05307	1.80694	0.0	0.5	13267.097	29.2854	0.0
220.0	0.0	1.0	8.73192	-1.84958	66.74511	21.96879	1.81828	0.0	0.5	13120.896	29.2402	0.0
215.74	0.0	1.0	8.73549	-1.88969	67.49272	21.89704	1.82812	0.0	0.5	12996.6	29.1971	0.0
215.0	0.01172	0.98828	8.73793	-1.91752	67.23982	22.0051	1.83994	1.67869E-7	0.49921	12928.569	91.5798	46.359
210.0	0.08367	0.91633	8.75326	-2.0892	65.78246	22.67945	1.91595	4.49411E-4	0.49434	12496.626	86.3886	332.573
208.46	0.10349	0.89651	8.75762	-2.13705	65.41456	22.86874	1.93812	0.00105875	0.493	12372.103	 	412.233
205.0	0.17102	0.82898	8.77026	-2.27891	63.89066	23.60214	2.01475	0.00742873	0.48766	11877.935	123.738	805.781
200.0	0.25189	0.74811	8.7859	-2.45308	62.20398	24.52445	2.1156	0.035797	0.48119	11260.346	123.518	1278.137
195.0	0.31693	0.68307	8.79916	-2.59994	60.98511	25.30551	2.2063	0.0939293	0.47594	10734.034	105.262	1659.474
190.0	0.36981	0.63019	8.81055	-2.7257	60.1435	25.96889	2.28858	0.18254	0.47163	10278.385	91.1298	1970.41
185.0	0.41328	0.58672	8.82054	-2.83562	59.59874	26.53356	2.36386	0.29748	0.46805	9878.042	80.0686	2226.307
180.66	0.44498	0.55502	8.82831	-2.92124	59.32054	26.95655	2.42452	0.41392	0.46543	9566.191	 	2412.929
180.66	1.0	0.0	8.96675	-4.42011	25.34118	39.44592	3.54784	24.9952	0.39509	5702.644	 	6276.477
175.0	1.0	0.0	8.97078	-4.463	25.28801	39.53712	3.60094	25.34971	0.39509	5538.642	433.94	 
170.0	1.0	0.0	8.97433	-4.50075	25.24121	39.61855	3.64907	25.65999	0.39509	5394.074	28.9136	 
